region,date,precipitation_mm
AMZ02,01/06/2009,342.9573841
AMZ02,01/07/2009,118.0902753
AMZ02,01/08/2009,43.44216278
AMZ02,01/09/2009,31.35837768
AMZ02,01/10/2009,75.09992672
AMZ02,01/11/2009,34.63526868
AMZ02,01/12/2009,104.8753134
AMZ02,01/01/2010,197.5425475
AMZ02,01/02/2010,192.462538
AMZ02,01/03/2010,267.9845653
AMZ02,01/04/2010,482.7726568
AMZ02,01/05/2010,363.6707342
AMZ02,01/06/2010,176.2519854
AMZ02,01/07/2010,260.665718
AMZ02,01/08/2010,141.1801239
AMZ02,01/09/2010,88.1418665
AMZ02,01/10/2010,101.0478763
AMZ02,01/11/2010,130.4010003
AMZ02,01/12/2010,220.1541582
AMZ02,01/01/2011,276.2501526
AMZ02,01/02/2011,361.0427034
AMZ02,01/03/2011,406.6521018
AMZ02,01/04/2011,438.9126013
AMZ02,01/05/2011,378.5995205
AMZ02,01/06/2011,188.4091742
AMZ02,01/07/2011,126.1915993
AMZ02,01/08/2011,104.7271856
AMZ02,01/09/2011,80.31805021
AMZ02,01/10/2011,136.4480507
AMZ02,01/11/2011,90.23749068
AMZ02,01/12/2011,110.0702128
AMZ02,01/01/2012,248.490652
AMZ02,01/02/2012,350.9193473
AMZ02,01/03/2012,402.5555945
AMZ02,01/04/2012,334.8848944
AMZ02,01/05/2012,217.3069932
AMZ02,01/06/2012,139.5183744
AMZ02,01/07/2012,212.4154262
AMZ02,01/08/2012,95.58417671
AMZ02,01/09/2012,105.7599252
AMZ02,01/10/2012,74.03658183
AMZ02,01/11/2012,71.49771474
AMZ02,01/12/2012,178.025743
AMZ02,01/01/2013,215.4999158
AMZ02,01/02/2013,340.6205487
AMZ02,01/03/2013,324.7154208
AMZ02,01/04/2013,299.6690367
AMZ02,01/05/2013,361.578523
AMZ02,01/06/2013,147.3121856
AMZ02,01/07/2013,252.0202705
AMZ02,01/08/2013,154.6136798
AMZ02,01/09/2013,122.3310989
AMZ02,01/10/2013,90.7595998
AMZ02,01/11/2013,144.1356221
AMZ02,01/12/2013,112.0540383
AMZ02,01/01/2014,150.3131908
AMZ02,01/02/2014,252.5610034
AMZ02,01/03/2014,359.8637489
AMZ02,01/04/2014,298.0089904
AMZ02,01/05/2014,376.5137419
AMZ02,01/06/2014,265.8983786
AMZ02,01/07/2014,145.0113153
AMZ02,01/08/2014,80.66352981
AMZ02,01/09/2014,39.72325335
AMZ02,01/10/2014,97.73098199
AMZ02,01/11/2014,92.78497048
AMZ02,01/12/2014,75.13288411
AMZ02,01/01/2015,205.6296912
AMZ02,01/02/2015,225.7245271
AMZ02,01/03/2015,343.0312071
AMZ02,01/04/2015,298.4803337
AMZ02,01/05/2015,306.7267579
AMZ02,01/06/2015,171.3972535
AMZ02,01/07/2015,140.6185295
AMZ02,01/08/2015,69.87764157
AMZ02,01/09/2015,27.74999478
AMZ02,01/10/2015,30.57291865
AMZ02,01/11/2015,44.10203084
AMZ02,01/12/2015,67.67202448
AMZ02,01/01/2016,53.70582737
AMZ02,01/02/2016,169.9142327
AMZ02,01/03/2016,357.8148798
AMZ02,01/04/2016,319.4931142
AMZ02,01/05/2016,286.0072667
AMZ02,01/06/2016,191.2546058
AMZ02,01/07/2016,185.8851038
AMZ02,01/08/2016,95.18444733
AMZ02,01/09/2016,102.4089145
AMZ02,01/10/2016,95.72537125
AMZ02,01/11/2016,99.47007134
AMZ02,01/12/2016,273.9937713
AMZ02,01/01/2017,409.1348006
AMZ02,01/02/2017,258.5874869
AMZ02,01/03/2017,405.3356415
AMZ02,01/04/2017,311.8895331
AMZ02,01/05/2017,216.6489661
AMZ02,01/06/2017,218.0762821
AMZ02,01/07/2017,178.4470619
AMZ02,01/08/2017,56.09111179
AMZ02,01/09/2017,107.4142378
AMZ02,01/10/2017,83.01382416
AMZ02,01/11/2017,51.92348842
AMZ02,01/12/2017,175.6222973
AMZ02,01/01/2018,155.5665595
AMZ02,01/02/2018,243.4356072
AMZ02,01/03/2018,206.868987
AMZ02,01/04/2018,386.6708244
AMZ02,01/05/2018,340.9203892
AMZ02,01/06/2018,232.3297097
AMZ02,01/07/2018,215.323397
AMZ02,01/08/2018,65.78706479
AMZ02,01/09/2018,109.2292866
AMZ02,01/10/2018,31.95838796
AMZ02,01/11/2018,90.02163841
AMZ02,01/12/2018,164.1347023
AMZ02,01/01/2019,176.5879427
AMZ02,01/02/2019,198.3795645
AMZ02,01/03/2019,183.771742
AMZ02,01/04/2019,261.3428058
AMZ02,01/05/2019,433.4615897
AMZ02,01/06/2019,228.3817836
AMZ02,01/07/2019,170.9464137
AMZ02,01/08/2019,105.556459
AMZ02,01/09/2019,124.5277233
AMZ02,01/10/2019,133.3312559
AMZ02,01/11/2019,112.5064241
AMZ02,01/12/2019,184.2699172
AMZ02,01/01/2020,111.9092105
AMZ02,01/02/2020,140.167323
AMZ02,01/03/2020,213.134794
AMZ02,01/04/2020,326.4417587
AMZ02,01/05/2020,411.7683554
AMZ02,01/06/2020,262.0155716
AMZ02,01/07/2020,101.1950932
AMZ02,01/08/2020,106.0026947
AMZ02,01/09/2020,62.34161431
AMZ02,01/10/2020,66.39959479
AMZ02,01/11/2020,153.8813234
AMZ02,01/12/2020,194.8152907
AMZ02,01/01/2021,254.3065701
AMZ02,01/02/2021,260.6735602
AMZ02,01/03/2021,384.4909905
AMZ02,01/04/2021,320.8399806
AMZ02,01/05/2021,280.9723236
AMZ02,01/06/2021,206.0308445
AMZ02,01/07/2021,229.0109953
AMZ02,01/08/2021,134.7873248
AMZ02,01/09/2021,98.52829255
AMZ02,01/10/2021,100.4823076
AMZ02,01/11/2021,144.9035417
AMZ02,01/12/2021,197.8652974
AMZ03,01/01/1985,105.0233011
AMZ03,01/02/1985,54.39558605
AMZ03,01/03/1985,100.3895648
AMZ03,01/04/1985,99.46928036
AMZ03,01/05/1985,305.4358605
AMZ03,01/06/1985,289.2791022
AMZ03,01/07/1985,261.3141358
AMZ03,01/08/1985,253.1820429
AMZ03,01/09/1985,154.2034553
AMZ03,01/10/1985,120.1995729
AMZ03,01/11/1985,180.6798012
AMZ03,01/12/1985,122.0099072
AMZ03,01/01/1986,132.603522
AMZ03,01/02/1986,132.9837211
AMZ03,01/03/1986,139.9097246
AMZ03,01/04/1986,138.2398143
AMZ03,01/05/1986,316.5528505
AMZ03,01/06/1986,367.7768611
AMZ03,01/07/1986,238.2361929
AMZ03,01/08/1986,118.0741907
AMZ03,01/09/1986,182.5737645
AMZ03,01/10/1986,173.9391503
AMZ03,01/11/1986,169.3484498
AMZ03,01/12/1986,97.4121443
AMZ03,01/01/1987,94.92212657
AMZ03,01/02/1987,111.0880109
AMZ03,01/03/1987,134.4068958
AMZ03,01/04/1987,289.7448678
AMZ03,01/05/1987,274.0822345
AMZ03,01/06/1987,221.3782899
AMZ03,01/07/1987,205.8833162
AMZ03,01/08/1987,200.0343491
AMZ03,01/09/1987,141.3591727
AMZ03,01/10/1987,90.67345283
AMZ03,01/11/1987,81.62729043
AMZ03,01/12/1987,70.5884236
AMZ03,01/01/1988,146.2170562
AMZ03,01/02/1988,131.5139236
AMZ03,01/03/1988,76.11336429
AMZ03,01/04/1988,153.6193346
AMZ03,01/05/1988,305.8664446
AMZ03,01/06/1988,281.8634179
AMZ03,01/07/1988,316.4587385
AMZ03,01/08/1988,247.4213057
AMZ03,01/09/1988,158.0607774
AMZ03,01/10/1988,122.7929832
AMZ03,01/11/1988,186.9118086
AMZ03,01/12/1988,196.7545666
AMZ03,01/01/1989,157.3143869
AMZ03,01/02/1989,170.0066248
AMZ03,01/03/1989,205.1448236
AMZ03,01/04/1989,178.5127885
AMZ03,01/05/1989,360.1935649
AMZ03,01/06/1989,305.4550416
AMZ03,01/07/1989,233.4739693
AMZ03,01/08/1989,173.3527351
AMZ03,01/09/1989,171.4349623
AMZ03,01/10/1989,168.5034021
AMZ03,01/11/1989,184.0290968
AMZ03,01/12/1989,58.94827697
AMZ03,01/01/1990,138.1903123
AMZ03,01/02/1990,136.548137
AMZ03,01/03/1990,208.9465333
AMZ03,01/04/1990,298.6032278
AMZ03,01/05/1990,348.425756
AMZ03,01/06/1990,290.9386584
AMZ03,01/07/1990,218.5059582
AMZ03,01/08/1990,164.4183126
AMZ03,01/09/1990,124.8462977
AMZ03,01/10/1990,97.32096748
AMZ03,01/11/1990,147.1383882
AMZ03,01/12/1990,164.2331216
AMZ03,01/01/1991,101.0848108
AMZ03,01/02/1991,85.88198888
AMZ03,01/03/1991,149.3177501
AMZ03,01/04/1991,251.6002325
AMZ03,01/05/1991,276.8155706
AMZ03,01/06/1991,319.1758211
AMZ03,01/07/1991,283.584798
AMZ03,01/08/1991,214.1092695
AMZ03,01/09/1991,108.6704002
AMZ03,01/10/1991,84.7007661
AMZ03,01/11/1991,50.8858871
AMZ03,01/12/1991,83.15194277
AMZ03,01/01/1992,51.97005507
AMZ03,01/02/1992,125.9816226
AMZ03,01/03/1992,173.2218795
AMZ03,01/04/1992,211.317077
AMZ03,01/05/1992,202.6962082
AMZ03,01/06/1992,176.2445897
AMZ03,01/07/1992,199.3870403
AMZ03,01/08/1992,193.6630241
AMZ03,01/09/1992,104.0061038
AMZ03,01/10/1992,87.29466394
AMZ03,01/11/1992,120.0604445
AMZ03,01/12/1992,121.6820003
AMZ03,01/01/1993,168.961985
AMZ03,01/02/1993,171.444173
AMZ03,01/03/1993,270.3712955
AMZ03,01/04/1993,250.5136355
AMZ03,01/05/1993,295.1023847
AMZ03,01/06/1993,296.8238025
AMZ03,01/07/1993,202.3157723
AMZ03,01/08/1993,162.1782004
AMZ03,01/09/1993,136.2883487
AMZ03,01/10/1993,139.2187276
AMZ03,01/11/1993,214.8337574
AMZ03,01/12/1993,107.0731178
AMZ03,01/01/1994,136.5670923
AMZ03,01/02/1994,139.2482606
AMZ03,01/03/1994,173.9102773
AMZ03,01/04/1994,216.9851892
AMZ03,01/05/1994,349.7297009
AMZ03,01/06/1994,275.9651257
AMZ03,01/07/1994,212.2692707
AMZ03,01/08/1994,205.0231907
AMZ03,01/09/1994,163.0553183
AMZ03,01/10/1994,125.1151566
AMZ03,01/11/1994,125.7683467
AMZ03,01/12/1994,98.27480254
AMZ03,01/01/1995,59.92353575
AMZ03,01/02/1995,51.00399352
AMZ03,01/03/1995,152.0038706
AMZ03,01/04/1995,219.8884158
AMZ03,01/05/1995,272.8254195
AMZ03,01/06/1995,317.1028501
AMZ03,01/07/1995,262.1716875
AMZ03,01/08/1995,163.2418238
AMZ03,01/09/1995,123.3295277
AMZ03,01/10/1995,98.44915694
AMZ03,01/11/1995,153.7506017
AMZ03,01/12/1995,180.3735721
AMZ03,01/01/1996,184.2739728
AMZ03,01/02/1996,199.7125881
AMZ03,01/03/1996,154.4158237
AMZ03,01/04/1996,198.0542523
AMZ03,01/05/1996,336.1212742
AMZ03,01/06/1996,336.0094041
AMZ03,01/07/1996,239.9351641
AMZ03,01/08/1996,211.080502
AMZ03,01/09/1996,149.6192137
AMZ03,01/10/1996,106.7224056
AMZ03,01/11/1996,139.6709394
AMZ03,01/12/1996,114.4348249
AMZ03,01/01/1997,224.5839454
AMZ03,01/02/1997,224.208673
AMZ03,01/03/1997,142.461465
AMZ03,01/04/1997,211.1724097
AMZ03,01/05/1997,337.0389944
AMZ03,01/06/1997,181.8300416
AMZ03,01/07/1997,185.7718643
AMZ03,01/08/1997,124.3183205
AMZ03,01/09/1997,67.23567875
AMZ03,01/10/1997,59.74081816
AMZ03,01/11/1997,117.2297474
AMZ03,01/12/1997,53.34447757
AMZ03,01/01/1998,62.87762451
AMZ03,01/02/1998,82.97127224
AMZ03,01/03/1998,82.0658403
AMZ03,01/04/1998,307.7149072
AMZ03,01/05/1998,354.1743164
AMZ03,01/06/1998,346.8442054
AMZ03,01/07/1998,268.7234895
AMZ03,01/08/1998,166.5946778
AMZ03,01/09/1998,137.6799242
AMZ03,01/10/1998,102.1522203
AMZ03,01/11/1998,132.4787087
AMZ03,01/12/1998,162.258113
AMZ03,01/01/1999,250.7857069
AMZ03,01/02/1999,223.4065175
AMZ03,01/03/1999,147.5464926
AMZ03,01/04/1999,286.5816249
AMZ03,01/05/1999,317.1344805
AMZ03,01/06/1999,296.0144202
AMZ03,01/07/1999,236.5368665
AMZ03,01/08/1999,226.4840138
AMZ03,01/09/1999,173.6006553
AMZ03,01/10/1999,141.3699784
AMZ03,01/11/1999,113.5534995
AMZ03,01/12/1999,108.1030353
AMZ03,01/01/2000,203.2283125
AMZ03,01/02/2000,116.7488781
AMZ03,01/03/2000,188.7116072
AMZ03,01/04/2000,287.9811371
AMZ03,01/05/2000,380.6527085
AMZ03,01/06/2000,311.2130339
AMZ03,01/07/2000,260.1050262
AMZ03,01/08/2000,167.7270232
AMZ03,01/09/2000,163.7059359
AMZ03,01/10/2000,131.9771682
AMZ03,01/11/2000,151.4615014
AMZ03,01/12/2000,77.02689206
AMZ03,01/01/2001,113.7431943
AMZ03,01/02/2001,71.86281507
AMZ03,01/03/2001,154.1567762
AMZ03,01/04/2001,222.839657
AMZ03,01/05/2001,343.1271262
AMZ03,01/06/2001,283.9232841
AMZ03,01/07/2001,219.0991713
AMZ03,01/08/2001,184.6360993
AMZ03,01/09/2001,164.1429548
AMZ03,01/10/2001,103.6320991
AMZ03,01/11/2001,86.0565396
AMZ03,01/12/2001,166.9260886
AMZ03,01/01/2002,96.38646311
AMZ03,01/02/2002,74.64681546
AMZ03,01/03/2002,219.5161989
AMZ03,01/04/2002,309.1761729
AMZ03,01/05/2002,377.7477001
AMZ03,01/06/2002,363.2955764
AMZ03,01/07/2002,211.8174968
AMZ03,01/08/2002,165.0714345
AMZ03,01/09/2002,117.8951982
AMZ03,01/10/2002,108.436937
AMZ03,01/11/2002,119.3943475
AMZ03,01/12/2002,89.72547165
AMZ03,01/01/2003,45.5037507
AMZ03,01/02/2003,66.08246425
AMZ03,01/03/2003,141.3752695
AMZ03,01/04/2003,256.7987461
AMZ03,01/05/2003,332.9684663
AMZ03,01/06/2003,280.4132952
AMZ03,01/07/2003,252.6495801
AMZ03,01/08/2003,192.0489896
AMZ03,01/09/2003,150.3906416
AMZ03,01/10/2003,108.9540759
AMZ03,01/11/2003,131.1564928
AMZ03,01/12/2003,72.35056343
AMZ03,01/01/2004,99.46545158
AMZ03,01/02/2004,116.0012601
AMZ03,01/03/2004,157.249191
AMZ03,01/04/2004,282.3072631
AMZ03,01/05/2004,371.0059892
AMZ03,01/06/2004,267.7553098
AMZ03,01/07/2004,250.1614485
AMZ03,01/08/2004,193.5667119
AMZ03,01/09/2004,176.1605902
AMZ03,01/10/2004,150.1124211
AMZ03,01/11/2004,77.17918518
AMZ03,01/12/2004,104.792238
AMZ03,01/01/2005,174.8974986
AMZ03,01/02/2005,209.1956517
AMZ03,01/03/2005,182.177025
AMZ03,01/04/2005,343.056624
AMZ03,01/05/2005,330.8003122
AMZ03,01/06/2005,234.8737659
AMZ03,01/07/2005,256.952581
AMZ03,01/08/2005,194.9875955
AMZ03,01/09/2005,110.0506746
AMZ03,01/10/2005,120.690548
AMZ03,01/11/2005,170.668226
AMZ03,01/12/2005,225.347799
AMZ03,01/01/2006,270.7615413
AMZ03,01/02/2006,126.9370653
AMZ03,01/03/2006,148.5626103
AMZ03,01/04/2006,198.7933586
AMZ03,01/05/2006,423.5174833
AMZ03,01/06/2006,338.3558987
AMZ03,01/07/2006,308.5028847
AMZ03,01/08/2006,180.9559654
AMZ03,01/09/2006,142.7836047
AMZ03,01/10/2006,88.72319129
AMZ03,01/11/2006,189.0086974
AMZ03,01/12/2006,97.66180683
AMZ03,01/01/2007,85.8187362
AMZ03,01/02/2007,43.8132016
AMZ03,01/03/2007,215.2515547
AMZ03,01/04/2007,261.1173938
AMZ03,01/05/2007,372.0388105
AMZ03,01/06/2007,325.2981696
AMZ03,01/07/2007,252.2791923
AMZ03,01/08/2007,240.1521505
AMZ03,01/09/2007,175.6589063
AMZ03,01/10/2007,153.2094821
AMZ03,01/11/2007,91.20728507
AMZ03,01/12/2007,224.0397926
AMZ03,01/01/2008,102.2043404
AMZ03,01/02/2008,178.299417
AMZ03,01/03/2008,162.0739362
AMZ03,01/04/2008,187.0814117
AMZ03,01/05/2008,394.3835273
AMZ03,01/06/2008,298.2545772
AMZ03,01/07/2008,281.2427286
AMZ03,01/08/2008,200.2601648
AMZ03,01/09/2008,160.9101206
AMZ03,01/10/2008,160.3995178
AMZ03,01/11/2008,165.4351319
AMZ03,01/12/2008,277.8669024
AMZ03,01/01/2009,206.946845
AMZ03,01/02/2009,134.9580996
AMZ03,01/03/2009,219.6820726
AMZ03,01/04/2009,215.8044819
AMZ03,01/05/2009,164.6339827
AMZ03,01/06/2009,365.5179853
AMZ03,01/07/2009,229.9365211
AMZ03,01/08/2009,149.1662632
AMZ03,01/09/2009,88.92183204
AMZ03,01/10/2009,101.3511928
AMZ03,01/11/2009,77.1660728
AMZ03,01/12/2009,83.96954274
AMZ03,01/01/2010,77.53242472
AMZ03,01/02/2010,132.5872478
AMZ03,01/03/2010,136.3033575
AMZ03,01/04/2010,380.2724836
AMZ03,01/05/2010,338.6353487
AMZ03,01/06/2010,275.8675567
AMZ03,01/07/2010,267.6314198
AMZ03,01/08/2010,182.5713985
AMZ03,01/09/2010,128.513932
AMZ03,01/10/2010,117.246595
AMZ03,01/11/2010,179.0530322
AMZ03,01/12/2010,191.5319011
AMZ03,01/01/2011,148.9035194
AMZ03,01/02/2011,188.9529793
AMZ03,01/03/2011,232.1272601
AMZ03,01/04/2011,242.8268398
AMZ03,01/05/2011,418.8656229
AMZ03,01/06/2011,284.2573891
AMZ03,01/07/2011,222.1128426
AMZ03,01/08/2011,158.1456816
AMZ03,01/09/2011,142.467114
AMZ03,01/10/2011,160.5773613
AMZ03,01/11/2011,180.0224077
AMZ03,01/12/2011,122.2047821
AMZ03,01/01/2012,184.6924414
AMZ03,01/02/2012,190.5792084
AMZ03,01/03/2012,229.6079705
AMZ03,01/04/2012,323.0670448
AMZ03,01/05/2012,291.821805
AMZ03,01/06/2012,199.2456304
AMZ03,01/07/2012,276.2300052
AMZ03,01/08/2012,173.0952638
AMZ03,01/09/2012,124.0492897
AMZ03,01/10/2012,100.4202131
AMZ03,01/11/2012,112.3181493
AMZ03,01/12/2012,166.9813371
AMZ03,01/01/2013,75.29221311
AMZ03,01/02/2013,270.1890254
AMZ03,01/03/2013,151.7251275
AMZ03,01/04/2013,259.6913269
AMZ03,01/05/2013,350.4439034
AMZ03,01/06/2013,225.4609852
AMZ03,01/07/2013,243.886611
AMZ03,01/08/2013,236.8042375
AMZ03,01/09/2013,157.399649
AMZ03,01/10/2013,98.92346954
AMZ03,01/11/2013,186.3828586
AMZ03,01/12/2013,104.3313373
AMZ03,01/01/2014,91.9325643
AMZ03,01/02/2014,103.1122963
AMZ03,01/03/2014,166.5233472
AMZ03,01/04/2014,251.6312081
AMZ03,01/05/2014,297.0255823
AMZ03,01/06/2014,268.851348
AMZ03,01/07/2014,157.3512108
AMZ03,01/08/2014,200.9102061
AMZ03,01/09/2014,75.10743785
AMZ03,01/10/2014,139.8148685
AMZ03,01/11/2014,195.465002
AMZ03,01/12/2014,103.3511197
AMZ03,01/01/2015,139.1228077
AMZ03,01/02/2015,74.08758284
AMZ03,01/03/2015,184.9693534
AMZ03,01/04/2015,213.6014882
AMZ03,01/05/2015,245.0280099
AMZ03,01/06/2015,215.1676993
AMZ03,01/07/2015,165.5580753
AMZ03,01/08/2015,154.0133138
AMZ03,01/09/2015,49.47634771
AMZ03,01/10/2015,64.29227741
AMZ03,01/11/2015,97.24317306
AMZ03,01/12/2015,59.58934924
AMZ03,01/01/2016,46.41752614
AMZ03,01/02/2016,96.21340405
AMZ03,01/03/2016,141.4477334
AMZ03,01/04/2016,289.1880089
AMZ03,01/05/2016,268.5268581
AMZ03,01/06/2016,291.8223212
AMZ03,01/07/2016,280.9566944
AMZ03,01/08/2016,164.4383432
AMZ03,01/09/2016,155.4082851
AMZ03,01/10/2016,129.5654291
AMZ03,01/11/2016,165.1199656
AMZ03,01/12/2016,228.6345555
AMZ03,01/01/2017,288.2618409
AMZ03,01/02/2017,162.1038244
AMZ03,01/03/2017,211.1533985
AMZ03,01/04/2017,230.7113405
AMZ03,01/05/2017,283.4606907
AMZ03,01/06/2017,298.6136626
AMZ03,01/07/2017,230.0325319
AMZ03,01/08/2017,141.6295116
AMZ03,01/09/2017,204.5388598
AMZ03,01/10/2017,94.18667263
AMZ03,01/11/2017,126.2133681
AMZ03,01/12/2017,124.2996534
AMZ03,01/01/2018,121.8659424
AMZ03,01/02/2018,94.17787988
AMZ03,01/03/2018,130.047354
AMZ03,01/04/2018,274.1521738
AMZ03,01/05/2018,362.6857775
AMZ03,01/06/2018,266.1294075
AMZ03,01/07/2018,285.8768667
AMZ03,01/08/2018,163.7234501
AMZ03,01/09/2018,191.2094023
AMZ03,01/10/2018,57.52194756
AMZ03,01/11/2018,159.5996915
AMZ03,01/12/2018,93.88776454
AMZ03,01/01/2019,121.2096072
AMZ03,01/02/2019,80.37550053
AMZ03,01/03/2019,119.4817912
AMZ03,01/04/2019,222.4470669
AMZ03,01/05/2019,434.6581136
AMZ03,01/06/2019,358.7093152
AMZ03,01/07/2019,243.8939415
AMZ03,01/08/2019,200.517098
AMZ03,01/09/2019,155.1755904
AMZ03,01/10/2019,132.7392516
AMZ03,01/11/2019,189.4269647
AMZ03,01/12/2019,215.8645676
AMZ03,01/01/2020,81.57921033
AMZ03,01/02/2020,60.16888698
AMZ03,01/03/2020,142.7117096
AMZ03,01/04/2020,226.6729879
AMZ03,01/05/2020,396.3539942
AMZ03,01/06/2020,312.6000977
AMZ03,01/07/2020,168.6764479
AMZ03,01/08/2020,171.9257172
AMZ03,01/09/2020,110.634863
AMZ03,01/10/2020,103.9069909
AMZ03,01/11/2020,190.8764946
AMZ03,01/12/2020,209.1387561
AMZ03,01/01/2021,253.1187269
AMZ03,01/02/2021,113.9402264
AMZ03,01/03/2021,278.3758395
AMZ03,01/04/2021,411.6417076
AMZ03,01/05/2021,354.9923188
AMZ03,01/06/2021,297.4746149
AMZ03,01/07/2021,289.9707377
AMZ03,01/08/2021,205.1628524
AMZ03,01/09/2021,162.6818912
AMZ03,01/10/2021,144.6320798
AMZ03,01/11/2021,150.064217
AMZ03,01/12/2021,274.9593067
AMZ04,01/01/1985,173.515216
AMZ04,01/02/1985,96.99546155
AMZ04,01/03/1985,187.5628748
AMZ04,01/04/1985,187.8264211
AMZ04,01/05/1985,324.9379841
AMZ04,01/06/1985,329.8758531
AMZ04,01/07/1985,329.8978422
AMZ04,01/08/1985,287.4611977
AMZ04,01/09/1985,205.0016186
AMZ04,01/10/1985,222.2972604
AMZ04,01/11/1985,219.1966708
AMZ04,01/12/1985,163.8888861
AMZ04,01/01/1986,203.0294249
AMZ04,01/02/1986,190.7278569
AMZ04,01/03/1986,229.9825714
AMZ04,01/04/1986,253.8317602
AMZ04,01/05/1986,360.2029525
AMZ04,01/06/1986,358.8891523
AMZ04,01/07/1986,346.6657797
AMZ04,01/08/1986,208.9498253
AMZ04,01/09/1986,251.309521
AMZ04,01/10/1986,243.6139127
AMZ04,01/11/1986,237.3778037
AMZ04,01/12/1986,186.524075
AMZ04,01/01/1987,163.3539194
AMZ04,01/02/1987,207.6518963
AMZ04,01/03/1987,196.5742377
AMZ04,01/04/1987,345.9007569
AMZ04,01/05/1987,309.0740272
AMZ04,01/06/1987,280.2590363
AMZ04,01/07/1987,308.1689789
AMZ04,01/08/1987,253.8945444
AMZ04,01/09/1987,210.7937507
AMZ04,01/10/1987,194.6080838
AMZ04,01/11/1987,171.6050835
AMZ04,01/12/1987,167.3918006
AMZ04,01/01/1988,221.0392219
AMZ04,01/02/1988,209.6029692
AMZ04,01/03/1988,119.0135435
AMZ04,01/04/1988,283.4108991
AMZ04,01/05/1988,342.1987443
AMZ04,01/06/1988,348.8760109
AMZ04,01/07/1988,330.8041361
AMZ04,01/08/1988,225.8216572
AMZ04,01/09/1988,221.6830096
AMZ04,01/10/1988,208.7887818
AMZ04,01/11/1988,279.0673837
AMZ04,01/12/1988,225.9275838
AMZ04,01/01/1989,279.1238684
AMZ04,01/02/1989,230.1480716
AMZ04,01/03/1989,261.3145276
AMZ04,01/04/1989,290.1597043
AMZ04,01/05/1989,370.3335935
AMZ04,01/06/1989,363.4339822
AMZ04,01/07/1989,258.7087553
AMZ04,01/08/1989,242.753106
AMZ04,01/09/1989,212.6781348
AMZ04,01/10/1989,255.0452769
AMZ04,01/11/1989,231.0417539
AMZ04,01/12/1989,130.2327168
AMZ04,01/01/1990,267.1980951
AMZ04,01/02/1990,184.6990811
AMZ04,01/03/1990,283.0376122
AMZ04,01/04/1990,374.6381658
AMZ04,01/05/1990,378.7212298
AMZ04,01/06/1990,357.2152291
AMZ04,01/07/1990,280.3705565
AMZ04,01/08/1990,258.0365304
AMZ04,01/09/1990,188.5746657
AMZ04,01/10/1990,197.1629136
AMZ04,01/11/1990,210.6457601
AMZ04,01/12/1990,274.3026036
AMZ04,01/01/1991,138.3524323
AMZ04,01/02/1991,174.1530079
AMZ04,01/03/1991,226.7487406
AMZ04,01/04/1991,337.9794825
AMZ04,01/05/1991,348.9412991
AMZ04,01/06/1991,339.3724136
AMZ04,01/07/1991,342.9650911
AMZ04,01/08/1991,228.7924089
AMZ04,01/09/1991,178.5531458
AMZ04,01/10/1991,157.5324504
AMZ04,01/11/1991,159.7844287
AMZ04,01/12/1991,188.9745839
AMZ04,01/01/1992,131.8447159
AMZ04,01/02/1992,207.1690093
AMZ04,01/03/1992,264.1098834
AMZ04,01/04/1992,283.8072228
AMZ04,01/05/1992,298.5000575
AMZ04,01/06/1992,266.1958002
AMZ04,01/07/1992,281.3093544
AMZ04,01/08/1992,283.7531688
AMZ04,01/09/1992,210.4518113
AMZ04,01/10/1992,169.4181104
AMZ04,01/11/1992,233.7459672
AMZ04,01/12/1992,258.3861797
AMZ04,01/01/1993,227.6962432
AMZ04,01/02/1993,220.6032014
AMZ04,01/03/1993,325.5461555
AMZ04,01/04/1993,351.0037056
AMZ04,01/05/1993,348.1081381
AMZ04,01/06/1993,335.0988182
AMZ04,01/07/1993,298.0021329
AMZ04,01/08/1993,238.5847272
AMZ04,01/09/1993,225.8736074
AMZ04,01/10/1993,243.9318527
AMZ04,01/11/1993,285.2600556
AMZ04,01/12/1993,208.7479231
AMZ04,01/01/1994,205.0945589
AMZ04,01/02/1994,197.2944014
AMZ04,01/03/1994,256.8184443
AMZ04,01/04/1994,298.9734362
AMZ04,01/05/1994,374.3535205
AMZ04,01/06/1994,339.5084306
AMZ04,01/07/1994,288.3934528
AMZ04,01/08/1994,296.7987461
AMZ04,01/09/1994,220.8451039
AMZ04,01/10/1994,189.8932866
AMZ04,01/11/1994,191.7833321
AMZ04,01/12/1994,177.9937806
AMZ04,01/01/1995,151.41194
AMZ04,01/02/1995,112.2524737
AMZ04,01/03/1995,247.0417886
AMZ04,01/04/1995,312.0750352
AMZ04,01/05/1995,339.4793869
AMZ04,01/06/1995,340.556973
AMZ04,01/07/1995,318.6250142
AMZ04,01/08/1995,226.7687955
AMZ04,01/09/1995,209.3790351
AMZ04,01/10/1995,189.5073872
AMZ04,01/11/1995,230.0690522
AMZ04,01/12/1995,257.4626432
AMZ04,01/01/1996,202.3939175
AMZ04,01/02/1996,283.6979956
AMZ04,01/03/1996,231.3681331
AMZ04,01/04/1996,282.7779042
AMZ04,01/05/1996,379.7631643
AMZ04,01/06/1996,393.5622649
AMZ04,01/07/1996,283.2484019
AMZ04,01/08/1996,266.1761202
AMZ04,01/09/1996,213.987844
AMZ04,01/10/1996,217.3221513
AMZ04,01/11/1996,262.2763457
AMZ04,01/12/1996,214.9699523
