date,region,temperature_2m_K,AirTempAdjusted_K,AirTempAdjusted_oC
01/11/2013,NOR06,295.6198595,294.9817421,21.8317421
01/12/2013,NOR06,296.478453,295.0110404,21.8610404
01/01/2014,NOR06,297.2555577,295.0514412,21.9014412
01/02/2014,NOR06,297.5694788,295.104552,21.954552
01/03/2014,NOR06,296.9020282,295.0330185,21.8830185
01/04/2014,NOR06,295.7661712,295.0569641,21.9069641
01/05/2014,NOR06,294.1896508,295.3943369,22.2443369
01/06/2014,NOR06,293.0252305,295.5135065,22.3635065
01/07/2014,NOR06,292.1937257,295.1930201,22.0430201
01/08/2014,NOR06,292.7295543,294.9670485,21.8170485
01/09/2014,NOR06,295.0129832,295.8538589,22.7038589
01/10/2014,NOR06,295.6221917,295.2043554,22.0543554
01/11/2014,NOR06,295.6167387,294.9786213,21.8286213
01/12/2014,NOR06,296.7050543,295.2376417,22.0876417
01/01/2015,NOR06,298.8199186,296.6158021,23.4658021
01/02/2015,NOR06,297.8401308,295.375204,22.225204
01/03/2015,NOR06,297.3303979,295.4613882,22.3113882
01/04/2015,NOR06,295.9337272,295.2245201,22.0745201
01/05/2015,NOR06,293.7814134,294.9860995,21.8360995
01/06/2015,NOR06,293.010545,295.498821,22.348821
01/07/2015,NOR06,293.0692741,296.0685685,22.9185685
01/08/2015,NOR06,293.380734,295.6182282,22.4682282
01/09/2015,NOR06,296.6503573,297.491233,24.341233
01/10/2015,NOR06,297.5121317,297.0942954,23.9442954
01/11/2015,NOR06,298.4758041,297.8376867,24.6876867
01/12/2015,NOR06,298.8534459,297.3860333,24.2360333
01/01/2016,NOR06,297.3605547,295.1564382,22.0064382
01/02/2016,NOR06,298.7639303,296.2990035,23.1490035
01/03/2016,NOR06,298.3767771,296.5077674,23.3577674
01/04/2016,NOR06,297.816392,297.1071849,23.9571849
01/05/2016,NOR06,294.8384861,296.0431722,22.8931722
01/06/2016,NOR06,292.8747893,295.3630653,22.2130653
01/07/2016,NOR06,292.8804542,295.8797486,22.7297486
01/08/2016,NOR06,294.085752,296.3232462,23.1732462
01/09/2016,NOR06,295.3982562,296.2391319,23.0891319
01/10/2016,NOR06,295.6877674,295.2699311,22.1199311
01/11/2016,NOR06,295.8026668,295.1645494,22.0145494
01/12/2016,NOR06,297.1310813,295.6636687,22.5136687
01/01/2017,NOR06,298.5047898,296.3006733,23.1506733
01/02/2017,NOR06,297.3151962,294.8502694,21.7002694
01/03/2017,NOR06,297.3782066,295.5091969,22.3591969
01/04/2017,NOR06,295.838856,295.1296489,21.9796489
01/05/2017,NOR06,293.8958025,295.1004886,21.9504886
01/06/2017,NOR06,293.3069014,295.7951774,22.6451774
01/07/2017,NOR06,291.079575,294.0788694,20.9288694
01/08/2017,NOR06,292.4094722,294.6469664,21.4969664
01/09/2017,NOR06,293.8405088,294.6813845,21.5313845
01/10/2017,NOR06,296.873959,296.4561227,23.3061227
01/11/2017,NOR06,295.5300138,294.8918964,21.7418964
01/12/2017,NOR06,296.5414672,295.0740546,21.9240546
01/01/2018,NOR06,297.890798,295.6866815,22.5366815
01/02/2018,NOR06,296.7116062,294.2466794,21.0966794
01/03/2018,NOR06,297.3243246,295.4553149,22.3053149
01/04/2018,NOR06,294.9593593,294.2501522,21.1001522
01/05/2018,NOR06,293.5829826,294.7876687,21.6376687
01/06/2018,NOR06,293.2627756,295.7510516,22.6010516
01/07/2018,NOR06,292.8046551,295.8039495,22.6539495
01/08/2018,NOR06,293.5205471,295.7580413,22.6080413
01/09/2018,NOR06,295.2244511,296.0653268,22.9153268
01/10/2018,NOR06,296.4386057,296.0207694,22.8707694
01/11/2018,NOR06,295.7195642,295.0814468,21.9314468
01/12/2018,NOR06,296.8711875,295.4037749,22.2537749
01/01/1985,NOR07,297.28319,295.7486201,22.5986201
01/02/1985,NOR07,297.3558575,295.636557,22.486557
01/03/1985,NOR07,297.8760796,296.2573019,23.1073019
01/04/1985,NOR07,296.1686169,295.3184135,22.1684135
01/05/1985,NOR07,295.7303108,296.1846641,23.0346641
01/06/1985,NOR07,294.2940746,296.1521743,23.0021743
01/07/1985,NOR07,293.0610178,295.6955528,22.5455528
01/08/1985,NOR07,293.9408007,296.3078302,23.1578302
01/09/1985,NOR07,295.1469123,296.1482103,22.9982103
01/10/1985,NOR07,296.9478224,296.5203512,23.3703512
01/11/1985,NOR07,296.6548051,295.7445906,22.5945906
01/12/1985,NOR07,296.1482619,294.8934835,21.7434835
01/01/1986,NOR07,297.152285,295.6177151,22.4677151
01/02/1986,NOR07,297.8172706,296.0979701,22.9479701
01/03/1986,NOR07,297.2632789,295.6445012,22.4945012
01/04/1986,NOR07,297.4341964,296.583993,23.433993
01/05/1986,NOR07,296.2339011,296.6882544,23.5382544
01/06/1986,NOR07,294.0380346,295.8961343,22.7461343
01/07/1986,NOR07,293.8764866,296.5110216,23.3610216
01/08/1986,NOR07,295.0068032,297.3738327,24.2238327
01/09/1986,NOR07,294.6392254,295.6405234,22.4905234
01/10/1986,NOR07,296.1441701,295.7166989,22.5666989
01/11/1986,NOR07,296.1083469,295.1981324,22.0481324
01/12/1986,NOR07,297.6549872,296.4002088,23.2502088
01/01/1987,NOR07,298.4597258,296.9251559,23.7751559
01/02/1987,NOR07,298.382845,296.6635445,23.5135445
01/03/1987,NOR07,297.8476485,296.2288708,23.0788708
01/04/1987,NOR07,297.0143472,296.1641438,23.0141438
01/05/1987,NOR07,296.4082876,296.8626409,23.7126409
01/06/1987,NOR07,295.2005853,297.058685,23.908685
01/07/1987,NOR07,294.4953139,297.1298489,23.9798489
01/08/1987,NOR07,295.2763081,297.6433376,24.4933376
01/09/1987,NOR07,296.6537579,297.6550559,24.5050559
01/10/1987,NOR07,298.3541644,297.9266932,24.7766932
01/11/1987,NOR07,297.9555413,297.0453268,23.8953268
01/12/1987,NOR07,298.0884814,296.833703,23.683703
01/01/1988,NOR07,298.268102,296.7335321,23.5835321
01/02/1988,NOR07,299.0823408,297.3630403,24.2130403
01/03/1988,NOR07,298.1183488,296.4995711,23.3495711
01/04/1988,NOR07,297.5123101,296.6621067,23.5121067
01/05/1988,NOR07,296.7449698,297.1993231,24.0493231
01/06/1988,NOR07,294.6062125,296.4643122,23.3143122
01/07/1988,NOR07,293.0818242,295.7163592,22.5663592
01/08/1988,NOR07,293.1743824,295.5414119,22.3914119
01/09/1988,NOR07,294.9653227,295.9666207,22.8166207
01/10/1988,NOR07,296.7449841,296.3175129,23.1675129
01/11/1988,NOR07,297.0383834,296.1281689,22.9781689
01/12/1988,NOR07,296.2846372,295.0298588,21.8798588
01/01/1989,NOR07,297.7494032,296.2148333,23.0648333
01/02/1989,NOR07,298.9500794,297.2307789,24.0807789
01/03/1989,NOR07,297.9059651,296.2871874,23.1371874
01/04/1989,NOR07,297.0321027,296.1818993,23.0318993
01/05/1989,NOR07,295.7579802,296.2123335,23.0623335
01/06/1989,NOR07,294.7039268,296.5620265,23.4120265
01/07/1989,NOR07,293.8281293,296.4626643,23.3126643
01/08/1989,NOR07,294.1609669,296.5279964,23.3779964
01/09/1989,NOR07,295.9628443,296.9641423,23.8141423
01/10/1989,NOR07,296.8212389,296.3937677,23.2437677
01/11/1989,NOR07,297.7654145,296.8552,23.7052
01/12/1989,NOR07,295.4828249,294.2280465,21.0780465
01/01/1990,NOR07,296.7259716,295.1914017,22.0414017
01/02/1990,NOR07,297.5945133,295.8752128,22.7252128
01/03/1990,NOR07,297.9750777,296.3563,23.2063
01/04/1990,NOR07,297.6890187,296.8388153,23.6888153
01/05/1990,NOR07,296.6103434,297.0646967,23.9146967
01/06/1990,NOR07,294.7248829,296.5829826,23.4329826
01/07/1990,NOR07,294.447903,297.082438,23.932438
01/08/1990,NOR07,294.3124571,296.6794866,23.5294866
01/09/1990,NOR07,295.339613,296.340911,23.190911
01/10/1990,NOR07,296.4681238,296.0406526,22.8906526
01/11/1990,NOR07,297.8476992,296.9374847,23.7874847
01/12/1990,NOR07,297.784889,296.5301106,23.3801106
01/01/1991,NOR07,298.0355555,296.5009856,23.3509856
01/02/1991,NOR07,298.6710345,296.951734,23.801734
01/03/1991,NOR07,297.6919401,296.0731624,22.9231624
01/04/1991,NOR07,297.0845521,296.2343487,23.0843487
01/05/1991,NOR07,295.6415426,296.0958959,22.9458959
01/06/1991,NOR07,294.4662013,296.324301,23.174301
01/07/1991,NOR07,293.4918337,296.1263687,22.9763687
01/08/1991,NOR07,293.0550822,295.4221117,22.2721117
01/09/1991,NOR07,294.7881719,295.7894699,22.6394699
01/10/1991,NOR07,296.0050983,295.5776271,22.4276271
01/11/1991,NOR07,296.6813244,295.7711099,22.6211099
01/12/1991,NOR07,297.5798534,296.325075,23.175075
01/01/1992,NOR07,296.8173006,295.2827307,22.1327307
01/02/1992,NOR07,295.5311479,293.8118474,20.6618474
01/03/1992,NOR07,296.6304892,295.0117115,21.8617115
01/04/1992,NOR07,297.1910864,296.340883,23.190883
01/05/1992,NOR07,296.1718817,296.626235,23.476235
01/06/1992,NOR07,294.1719101,296.0300098,22.8800098
01/07/1992,NOR07,293.2112515,295.8457865,22.6957865
01/08/1992,NOR07,293.7151108,296.0821403,22.9321403
01/09/1992,NOR07,294.7243988,295.7256968,22.5756968
01/10/1992,NOR07,296.4612883,296.0338171,22.8838171
01/11/1992,NOR07,296.4249144,295.5146999,22.3646999
01/12/1992,NOR07,296.3272709,295.0724925,21.9224925
01/01/1993,NOR07,297.2167154,295.6821455,22.5321455
01/02/1993,NOR07,297.6035914,295.8842909,22.7342909
01/03/1993,NOR07,298.1806391,296.5618614,23.4118614
01/04/1993,NOR07,297.9993068,297.1491034,23.9991034
01/05/1993,NOR07,296.0824031,296.5367564,23.3867564
01/06/1993,NOR07,294.4655287,296.3236284,23.1736284
01/07/1993,NOR07,294.3586791,296.9932141,23.8432141
01/08/1993,NOR07,294.3218191,296.6888486,23.5388486
01/09/1993,NOR07,296.2938885,297.2951865,24.1451865
01/10/1993,NOR07,296.6494821,296.2220109,23.0720109
01/11/1993,NOR07,297.777312,296.8670975,23.7170975
01/12/1993,NOR07,298.3379142,297.0831358,23.9331358
01/01/1994,NOR07,298.9534302,297.4188603,24.2688603
01/02/1994,NOR07,298.7608062,297.0415057,23.8915057
01/03/1994,NOR07,297.6204623,296.0016846,22.8516846
01/04/1994,NOR07,296.7349873,295.8847839,22.7347839
01/05/1994,NOR07,295.8329602,296.2873135,23.1373135
01/06/1994,NOR07,294.8908256,296.7489253,23.5989253
01/07/1994,NOR07,293.5704413,296.2049763,23.0549763
01/08/1994,NOR07,293.6402269,296.0072564,22.8572564
01/09/1994,NOR07,294.7889826,295.7902806,22.6402806
01/10/1994,NOR07,296.523768,296.0962968,22.9462968
01/11/1994,NOR07,297.3269357,296.4167212,23.2667212
01/12/1994,NOR07,298.0571775,296.8023991,23.6523991
01/01/1995,NOR07,299.0262109,297.491641,24.341641
01/02/1995,NOR07,299.5373022,297.8180017,24.6680017
01/03/1995,NOR07,298.5349348,296.9161571,23.7661571
01/04/1995,NOR07,297.0893464,296.239143,23.089143
01/05/1995,NOR07,296.4423129,296.8966662,23.7466662
01/06/1995,NOR07,294.3861021,296.2442018,23.0942018
01/07/1995,NOR07,293.8425874,296.4771224,23.3271224
01/08/1995,NOR07,294.0383739,296.4054034,23.2554034
01/09/1995,NOR07,295.0353144,296.0366124,22.8866124
01/10/1995,NOR07,297.3839981,296.9565269,23.8065269
01/11/1995,NOR07,296.7399981,295.8297836,22.6797836
01/12/1995,NOR07,297.4257492,296.1709708,23.0209708
01/01/1996,NOR07,297.8931558,296.3585859,23.2085859
01/02/1996,NOR07,299.0545589,297.3352584,24.1852584
01/03/1996,NOR07,299.5507757,297.931998,24.781998
01/04/1996,NOR07,297.4698453,296.6196419,23.4696419
01/05/1996,NOR07,296.1424445,296.5967978,23.4467978
01/06/1996,NOR07,294.4023056,296.2604053,23.1104053
01/07/1996,NOR07,293.9005648,296.5350998,23.3850998
01/08/1996,NOR07,294.2534233,296.6204528,23.4704528
01/09/1996,NOR07,295.4774602,296.4787582,23.3287582
01/10/1996,NOR07,297.2865967,296.8591255,23.7091255
01/11/1996,NOR07,296.9538631,296.0436486,22.8936486
01/12/1996,NOR07,298.0917016,296.8369232,23.6869232
01/01/1997,NOR07,297.8407147,296.3061448,23.1561448
01/02/1997,NOR07,297.0174676,295.2981671,22.1481671
01/03/1997,NOR07,296.4274137,294.808636,21.658636
01/04/1997,NOR07,295.8557419,295.0055385,21.8555385
01/05/1997,NOR07,294.4614708,294.9158241,21.7658241
01/06/1997,NOR07,294.2292184,296.0873181,22.9373181
01/07/1997,NOR07,293.1304482,295.7649832,22.6149832
01/08/1997,NOR07,293.3889022,295.7559317,22.6059317
01/09/1997,NOR07,297.0810122,298.0823102,24.9323102
01/10/1997,NOR07,297.808555,297.3810838,24.2310838
01/11/1997,NOR07,298.2961031,297.3858886,24.2358886
01/12/1997,NOR07,298.7892869,297.5345085,24.3845085
01/01/1998,NOR07,299.1624081,297.6278382,24.4778382
01/02/1998,NOR07,299.6804646,297.9611641,24.8111641
01/03/1998,NOR07,299.8577308,298.2389531,25.0889531
01/04/1998,NOR07,298.9966788,298.1464754,24.9964754
01/05/1998,NOR07,296.983686,297.4380393,24.2880393
01/06/1998,NOR07,294.7888995,296.6469992,23.4969992
01/07/1998,NOR07,294.2858097,296.9203447,23.7703447
01/08/1998,NOR07,295.0009667,297.3679962,24.2179962
01/09/1998,NOR07,296.0109782,297.0122762,23.8622762
01/10/1998,NOR07,297.5486441,297.1211729,23.9711729
01/11/1998,NOR07,297.7325247,296.8223102,23.6723102
01/12/1998,NOR07,297.7775125,296.5227341,23.3727341
01/01/1999,NOR07,298.0631944,296.5286245,23.3786245
01/02/1999,NOR07,298.2442185,296.524918,23.374918
01/03/1999,NOR07,298.0215375,296.4027598,23.2527598
01/04/1999,NOR07,297.1758603,296.3256569,23.1756569
01/05/1999,NOR07,295.6323122,296.0866655,22.9366655
01/06/1999,NOR07,294.7547069,296.6128066,23.4628066
01/07/1999,NOR07,293.7304724,296.3650074,23.2150074
01/08/1999,NOR07,293.1131584,295.4801879,22.3301879
01/09/1999,NOR07,294.4979506,295.4992486,22.3492486
01/10/1999,NOR07,295.3127534,294.8852822,21.7352822
01/11/1999,NOR07,296.1355883,295.2253738,22.0753738
01/12/1999,NOR07,296.7137657,295.4589873,22.3089873
01/01/2000,NOR07,297.2996641,295.7650942,22.6150942
01/02/2000,NOR07,297.4364826,295.7171821,22.5671821
01/03/2000,NOR07,297.0364852,295.4177075,22.2677075
01/04/2000,NOR07,296.6399068,295.7897034,22.6397034
01/05/2000,NOR07,295.6089769,296.0633302,22.9133302
01/06/2000,NOR07,294.368769,296.2268687,23.0768687
01/07/2000,NOR07,293.9003662,296.5349012,23.3849012
01/08/2000,NOR07,294.1769021,296.5439316,23.3939316
01/09/2000,NOR07,295.0042459,296.0055439,22.8555439
01/10/2000,NOR07,296.9974595,296.5699883,23.4199883
01/11/2000,NOR07,296.9702283,296.0600138,22.9100138
01/12/2000,NOR07,296.9974876,295.7427092,22.5927092
01/01/2001,NOR07,297.1572402,295.6226703,22.4726703
01/02/2001,NOR07,298.7115821,296.9922816,23.8422816
01/03/2001,NOR07,297.8571852,296.2384075,23.0884075
01/04/2001,NOR07,297.0562353,296.2060319,23.0560319
01/05/2001,NOR07,297.0387712,297.4931245,24.3431245
01/06/2001,NOR07,294.5796622,296.4377619,23.2877619
01/07/2001,NOR07,294.1821436,296.8166786,23.6666786
01/08/2001,NOR07,293.5401495,295.907179,22.757179
01/09/2001,NOR07,295.2691169,296.2704149,23.1204149
01/10/2001,NOR07,296.5034527,296.0759815,22.9259815
01/11/2001,NOR07,298.1202616,297.2100471,24.0600471
01/12/2001,NOR07,297.6446276,296.3898492,23.2398492
01/01/2002,NOR07,296.6159769,295.081407,21.931407
01/02/2002,NOR07,297.0944782,295.3751777,22.2251777
01/03/2002,NOR07,297.6193855,296.0006078,22.8506078
01/04/2002,NOR07,297.148789,296.2985856,23.1485856
01/05/2002,NOR07,295.9103733,296.3647266,23.2147266
01/06/2002,NOR07,294.5670223,296.425122,23.275122
01/07/2002,NOR07,294.3808628,297.0153978,23.8653978
01/08/2002,NOR07,294.2586171,296.6256466,23.4756466
01/09/2002,NOR07,295.9460071,296.9473051,23.7973051
01/10/2002,NOR07,297.0195512,296.59208,23.44208
01/11/2002,NOR07,297.7515027,296.8412882,23.6912882
01/12/2002,NOR07,298.584379,297.3296006,24.1796006
01/01/2003,NOR07,299.038167,297.5035971,24.3535971
01/02/2003,NOR07,298.4480484,296.7287479,23.5787479
01/03/2003,NOR07,298.5235219,296.9047442,23.7547442
01/04/2003,NOR07,298.0989349,297.2487315,24.0987315
01/05/2003,NOR07,296.3590603,296.8134136,23.6634136
01/06/2003,NOR07,294.7347401,296.5928398,23.4428398
01/07/2003,NOR07,293.6673524,296.3018874,23.1518874
01/08/2003,NOR07,294.5939731,296.9610026,23.8110026
01/09/2003,NOR07,295.6414366,296.6427346,23.4927346
01/10/2003,NOR07,296.8625396,296.4350684,23.2850684
01/11/2003,NOR07,297.2925523,296.3823378,23.2323378
01/12/2003,NOR07,299.0016663,297.7468879,24.5968879
01/01/2004,NOR07,297.4255418,295.8909719,22.7409719
01/02/2004,NOR07,297.2485185,295.529218,22.379218
01/03/2004,NOR07,297.1935735,295.5747958,22.4247958
01/04/2004,NOR07,296.9706832,296.1204798,22.9704798
01/05/2004,NOR07,295.8867637,296.341117,23.191117
01/06/2004,NOR07,294.40698,296.2650797,23.1150797
01/07/2004,NOR07,293.3740561,296.0085911,22.8585911
01/08/2004,NOR07,294.1069401,296.4739696,23.3239696
01/09/2004,NOR07,295.1500622,296.1513602,23.0013602
01/10/2004,NOR07,297.1212239,296.6937527,23.5437527
01/11/2004,NOR07,297.6294531,296.7192386,23.5692386
01/12/2004,NOR07,298.2779227,297.0231443,23.8731443
01/01/2005,NOR07,298.6361527,297.1015828,23.9515828
01/02/2005,NOR07,297.9182751,296.1989746,23.0489746
01/03/2005,NOR07,297.9979217,296.379144,23.229144
01/04/2005,NOR07,296.9716782,296.1214748,22.9714748
01/05/2005,NOR07,295.6675124,296.1218657,22.9718657
01/06/2005,NOR07,294.6263198,296.4844195,23.3344195
01/07/2005,NOR07,293.5062133,296.1407483,22.9907483
01/08/2005,NOR07,294.0096884,296.3767179,23.2267179
01/09/2005,NOR07,295.8597346,296.8610326,23.7110326
01/10/2005,NOR07,297.4331931,297.0057219,23.8557219
01/11/2005,NOR07,297.503835,296.5936205,23.4436205
01/12/2005,NOR07,297.4104323,296.1556539,23.0056539
01/01/2006,NOR07,298.0170413,296.4824714,23.3324714
01/02/2006,NOR07,299.6710685,297.951768,24.801768
01/03/2006,NOR07,298.0969885,296.4782108,23.3282108
01/04/2006,NOR07,296.6583,295.8080966,22.6580966
01/05/2006,NOR07,295.2445491,295.6989024,22.5489024
01/06/2006,NOR07,293.5451348,295.4032345,22.2532345
01/07/2006,NOR07,293.1675451,295.8020801,22.6520801
01/08/2006,NOR07,294.2240958,296.5911253,23.4411253
01/09/2006,NOR07,295.4242507,296.4255487,23.2755487
01/10/2006,NOR07,296.4547866,296.0273154,22.8773154
01/11/2006,NOR07,296.7587653,295.8485508,22.6985508
01/12/2006,NOR07,298.2163786,296.9616002,23.8116002
01/01/2007,NOR07,299.0888738,297.5543039,24.4043039
01/02/2007,NOR07,297.3449773,295.6256768,22.4756768
01/03/2007,NOR07,296.8997761,295.2809984,22.1309984
01/04/2007,NOR07,296.9527974,296.102594,22.952594
01/05/2007,NOR07,295.4491586,295.9035119,22.7535119
01/06/2007,NOR07,294.1027441,295.9608438,22.8108438
01/07/2007,NOR07,293.9489212,296.5834562,23.4334562
01/08/2007,NOR07,293.5268849,295.8939144,22.7439144
01/09/2007,NOR07,294.5626864,295.5639844,22.4139844
01/10/2007,NOR07,296.6000197,296.1725485,23.0225485
01/11/2007,NOR07,298.030698,297.1204835,23.9704835
01/12/2007,NOR07,297.4672808,296.2125024,23.0625024
01/01/2008,NOR07,298.0034255,296.4688556,23.3188556
01/02/2008,NOR07,298.1561479,296.4368474,23.2868474
01/03/2008,NOR07,297.5236002,295.9048225,22.7548225
01/04/2008,NOR07,297.412296,296.5620926,23.4120926
01/05/2008,NOR07,295.9613805,296.4157338,23.2657338
01/06/2008,NOR07,294.357403,296.2155027,23.0655027
01/07/2008,NOR07,293.1663154,295.8008504,22.6508504
01/08/2008,NOR07,294.3465828,296.7136123,23.5636123
01/09/2008,NOR07,295.954666,296.955964,23.805964
01/10/2008,NOR07,297.2800694,296.8525982,23.7025982
01/11/2008,NOR07,298.3549534,297.4447389,24.2947389
01/12/2008,NOR07,297.4420923,296.1873139,23.0373139
01/01/2009,NOR07,298.1903434,296.6557735,23.5057735
01/02/2009,NOR07,298.2376274,296.5183269,23.3683269
01/03/2009,NOR07,299.2089204,297.5901427,24.4401427
01/04/2009,NOR07,297.4651645,296.6149611,23.4649611
01/05/2009,NOR07,295.3169486,295.7713019,22.6213019
01/06/2009,NOR07,294.7349144,296.5930141,23.4430141
01/07/2009,NOR07,294.4731518,297.1076868,23.9576868
01/08/2009,NOR07,294.6610771,297.0281066,23.8781066
01/09/2009,NOR07,296.7184834,297.7197814,24.5697814
01/10/2009,NOR07,297.2900631,296.8625919,23.7125919
01/11/2009,NOR07,297.8253693,296.9151548,23.7651548
01/12/2009,NOR07,298.8371387,297.5823603,24.4323603
01/01/2010,NOR07,298.5032034,296.9686335,23.8186335
01/02/2010,NOR07,299.1264801,297.4071796,24.2571796
01/03/2010,NOR07,298.4834889,296.8647112,23.7147112
01/04/2010,NOR07,296.8761089,296.0259055,22.8759055
01/05/2010,NOR07,296.715218,297.1695713,24.0195713
01/06/2010,NOR07,294.6707814,296.5288811,23.3788811
01/07/2010,NOR07,293.9256361,296.5601711,23.4101711
01/08/2010,NOR07,293.5095761,295.8766056,22.7266056
01/09/2010,NOR07,294.9464921,295.9477901,22.7977901
01/10/2010,NOR07,297.8069183,297.3794471,24.2294471
01/11/2010,NOR07,297.9549767,297.0447622,23.8947622
01/12/2010,NOR07,297.7743882,296.5196098,23.3696098
01/01/2011,NOR07,297.5743664,296.0397965,22.8897965
01/02/2011,NOR07,298.3517392,296.6324387,23.4824387
01/03/2011,NOR07,298.4544245,296.8356468,23.6856468
01/04/2011,NOR07,297.2646848,296.4144814,23.2644814
01/05/2011,NOR07,295.3800488,295.8344021,22.6844021
01/06/2011,NOR07,294.7229016,296.5810013,23.4310013
01/07/2011,NOR07,293.9016839,296.5362189,23.3862189
01/08/2011,NOR07,294.7764938,297.1435233,23.9935233
01/09/2011,NOR07,294.7329594,295.7342574,22.5842574
01/10/2011,NOR07,296.4654553,296.0379841,22.8879841
01/11/2011,NOR07,295.9883678,295.0781533,21.9281533
01/12/2011,NOR07,297.6253391,296.3705607,23.2205607
01/01/2012,NOR07,297.7830941,296.2485242,23.0985242
01/02/2012,NOR07,297.6566726,295.9373721,22.7873721
01/03/2012,NOR07,298.4845169,296.8657392,23.7157392
01/04/2012,NOR07,298.2034218,297.3532184,24.2032184
01/05/2012,NOR07,296.119489,296.5738423,23.4238423
01/06/2012,NOR07,295.3051149,297.1632146,24.0132146
01/07/2012,NOR07,294.0670942,296.7016292,23.5516292
01/08/2012,NOR07,293.7255069,296.0925364,22.9425364
01/09/2012,NOR07,295.7758959,296.7771939,23.6271939
01/10/2012,NOR07,296.5929852,296.165514,23.015514
01/11/2012,NOR07,297.5485866,296.6383721,23.4883721
01/12/2012,NOR07,298.6152699,297.3604915,24.2104915
01/01/2013,NOR07,298.4918742,296.9573043,23.8073043
01/02/2013,NOR07,298.5346354,296.8153349,23.6653349
01/03/2013,NOR07,299.3890443,297.7702666,24.6202666
01/04/2013,NOR07,297.602641,296.7524376,23.6024376
01/05/2013,NOR07,296.3858479,296.8402012,23.6902012
01/06/2013,NOR07,295.4195123,297.277612,24.127612
01/07/2013,NOR07,294.4781291,297.1126641,23.9626641
01/08/2013,NOR07,294.3147253,296.6817548,23.5317548
01/09/2013,NOR07,295.6992129,296.7005109,23.5505109
01/10/2013,NOR07,296.5106081,296.0831369,22.9331369
01/11/2013,NOR07,297.2107133,296.3004988,23.1504988
01/12/2013,NOR07,297.5693018,296.3145234,23.1645234
01/01/2014,NOR07,297.5375298,296.0029599,22.8529599
01/02/2014,NOR07,297.4584259,295.7391254,22.5891254
01/03/2014,NOR07,297.8078233,296.1890456,23.0390456
01/04/2014,NOR07,297.5706701,296.7204667,23.5704667
01/05/2014,NOR07,296.0818702,296.5362235,23.3862235
01/06/2014,NOR07,294.7912263,296.649326,23.499326
01/07/2014,NOR07,294.0623525,296.6968875,23.5468875
01/08/2014,NOR07,294.0236894,296.3907189,23.2407189
01/09/2014,NOR07,295.5620636,296.5633616,23.4133616
01/10/2014,NOR07,296.4040892,295.976618,22.826618
01/11/2014,NOR07,296.7705161,295.8603016,22.7103016
01/12/2014,NOR07,296.8568608,295.6020824,22.4520824
01/01/2015,NOR07,297.9787585,296.4441886,23.2941886
01/02/2015,NOR07,297.9184033,296.1991028,23.0491028
01/03/2015,NOR07,298.5899166,296.9711389,23.8211389
01/04/2015,NOR07,297.9230579,297.0728545,23.9228545
01/05/2015,NOR07,295.7941888,296.2485421,23.0985421
01/06/2015,NOR07,294.6780469,296.5361466,23.3861466
01/07/2015,NOR07,294.3454921,296.9800271,23.8300271
01/08/2015,NOR07,294.0380618,296.4050913,23.2550913
01/09/2015,NOR07,296.5274135,297.5287115,24.3787115
01/10/2015,NOR07,297.7085825,297.2811113,24.1311113
01/11/2015,NOR07,299.3870232,298.4768087,25.3268087
01/12/2015,NOR07,299.5206903,298.2659119,25.1159119
01/01/2016,NOR07,297.8561378,296.3215679,23.1715679
01/02/2016,NOR07,298.3852745,296.665974,23.515974
01/03/2016,NOR07,299.0573379,297.4385602,24.2885602
01/04/2016,NOR07,298.3302188,297.4800154,24.3300154
01/05/2016,NOR07,296.8050074,297.2593607,24.1093607
01/06/2016,NOR07,295.5466654,297.4047651,24.2547651
01/07/2016,NOR07,294.4260652,297.0606002,23.9106002
01/08/2016,NOR07,295.0608068,297.4278363,24.2778363
01/09/2016,NOR07,295.8875192,296.8888172,23.7388172
01/10/2016,NOR07,297.2822955,296.8548243,23.7048243
01/11/2016,NOR07,297.621645,296.7114305,23.5614305
01/12/2016,NOR07,298.3835678,297.1287894,23.9787894
01/01/2017,NOR07,298.9992721,297.4647022,24.3147022
01/02/2017,NOR07,298.4834561,296.7641556,23.6141556
01/03/2017,NOR07,298.7992608,297.1804831,24.0304831
01/04/2017,NOR07,297.4267085,296.5765051,23.4265051
01/05/2017,NOR07,296.1137349,296.5680882,23.4180882
01/06/2017,NOR07,294.9317887,296.7898884,23.6398884
01/07/2017,NOR07,292.9299135,295.5644485,22.4144485
01/08/2017,NOR07,293.8387275,296.205757,23.055757
01/09/2017,NOR07,294.1901393,295.1914373,22.0414373
01/10/2017,NOR07,296.6692794,296.2418082,23.0918082
01/11/2017,NOR07,297.2727469,296.3625324,23.2125324
01/12/2017,NOR07,298.0528674,296.798089,23.648089
01/01/2018,NOR07,298.5506617,297.0160918,23.8660918
01/02/2018,NOR07,298.1893844,296.4700839,23.3200839
01/03/2018,NOR07,298.4297551,296.8109774,23.6609774
01/04/2018,NOR07,296.9506937,296.1004903,22.9504903
01/05/2018,NOR07,295.8400985,296.2944518,23.1444518
01/06/2018,NOR07,294.6750045,296.5331042,23.3831042
01/07/2018,NOR07,294.0330588,296.6675938,23.5175938
01/08/2018,NOR07,295.1698146,297.5368441,24.3868441
01/09/2018,NOR07,296.2483712,297.2496692,24.0996692
01/10/2018,NOR07,297.9140506,297.4865794,24.3365794
01/11/2018,NOR07,297.4524618,296.5422473,23.3922473
