region,date,GRACEmean,GRACEmean_filled,GRACEdes
Reg_ORN02,01/10/2004,6.826307686,6.826307686,-1.043569326
Reg_ORN02,01/11/2004,-0.508153533,-0.508153533,-3.308627065
Reg_ORN02,01/12/2004,-10.05292262,-10.05292262,-7.648711914
Reg_ORN02,01/01/2005,-13.82797415,-13.82797415,-6.122832847
Reg_ORN02,01/02/2005,-13.74919866,-13.74919866,-0.304310211
Reg_ORN02,01/03/2005,-20.88519304,-20.88519304,-4.085475414
Reg_ORN02,01/04/2005,-16.2988856,-16.2988856,-0.973310254
Reg_ORN02,01/05/2005,-6.260837594,-6.260837594,0.278835799
Reg_ORN02,01/06/2005,0.023187455,0.023187455,-3.885058507
Reg_ORN02,01/07/2005,9.100344049,9.100344049,-5.014965498
Reg_ORN02,01/08/2005,16.97359906,16.97359906,-1.505728775
Reg_ORN02,01/09/2005,12.60497341,12.60497341,-2.440999526
Reg_ORN02,01/10/2005,4.288076719,4.288076719,-3.581800293
Reg_ORN02,01/11/2005,0.840679356,0.840679356,-1.959794176
Reg_ORN02,01/12/2005,-4.359570994,-4.359570994,-1.955360288
Reg_ORN02,01/01/2006,-1.917711061,-1.917711061,5.787430242
Reg_ORN02,01/02/2006,-1.581835328,-1.581835328,11.86305312
Reg_ORN02,01/03/2006,-8.909950309,-8.909950309,7.889767317
Reg_ORN02,01/04/2006,-13.89453353,-13.89453353,1.431041816
Reg_ORN02,01/05/2006,-3.206960733,-3.206960733,3.33271266
Reg_ORN02,01/06/2006,8.209644697,8.209644697,4.301398735
Reg_ORN02,01/07/2006,22.62226871,22.62226871,8.506959163
Reg_ORN02,01/08/2006,24.60967212,24.60967212,6.130344285
Reg_ORN02,01/09/2006,18.80281386,18.80281386,3.756840924
Reg_ORN02,01/10/2006,7.15319963,7.15319963,-0.716677382
Reg_ORN02,01/11/2006,2.406265715,2.406265715,-0.394207817
Reg_ORN02,01/12/2006,-1.009700295,-1.009700295,1.394510411
Reg_ORN02,01/01/2007,-7.264892025,-7.264892025,0.440249278
Reg_ORN02,01/02/2007,-17.81340411,-17.81340411,-4.368515661
Reg_ORN02,01/03/2007,-23.73898113,-23.73898113,-6.939263504
Reg_ORN02,01/04/2007,-17.97714922,-17.97714922,-2.651573874
Reg_ORN02,01/05/2007,-11.52905475,-11.52905475,-4.989381357
Reg_ORN02,01/06/2007,4.764194746,4.764194746,0.855948784
Reg_ORN02,01/07/2007,16.56655923,16.56655923,2.451249683
Reg_ORN02,01/08/2007,22.3778872,22.3778872,3.898559365
Reg_ORN02,01/09/2007,19.81743907,19.81743907,4.771466134
Reg_ORN02,01/10/2007,14.13766372,14.13766372,6.267786708
Reg_ORN02,01/11/2007,9.477743684,9.477743684,6.677270152
Reg_ORN02,01/12/2007,4.471971626,4.471971626,6.876182332
Reg_ORN02,01/01/2008,1.743604107,1.743604107,9.44874541
Reg_ORN02,01/02/2008,-5.840858771,-5.840858771,7.604029678
Reg_ORN02,01/03/2008,-9.045760117,-9.045760117,7.753957509
Reg_ORN02,01/04/2008,-13.65196878,-13.65196878,1.673606566
Reg_ORN02,01/05/2008,-4.686024147,-4.686024147,1.853649246
Reg_ORN02,01/06/2008,4.941321589,4.941321589,1.033075627
Reg_ORN02,01/07/2008,18.71966668,18.71966668,4.604357133
Reg_ORN02,01/08/2008,22.01164322,22.01164322,3.532315385
Reg_ORN02,01/09/2008,18.9410664,18.9410664,3.895093464
Reg_ORN02,01/10/2008,16.09266516,16.09266516,8.222788148
Reg_ORN02,01/11/2008,8.191118284,8.191118284,5.390644752
Reg_ORN02,01/12/2008,5.952561865,5.952561865,8.356772571
Reg_ORN02,01/01/2009,3.128495343,3.128495343,10.83363665
Reg_ORN02,01/02/2009,-0.788940671,-0.788940671,12.65594778
Reg_ORN02,01/03/2009,-2.813587062,-2.813587062,13.98613056
Reg_ORN02,01/04/2009,-6.403515364,-6.403515364,8.922059982
Reg_ORN02,01/05/2009,-7.201912044,-7.201912044,-0.662238651
Reg_ORN02,01/06/2009,-6.468748003,-6.468748003,-10.37699397
Reg_ORN02,01/07/2009,5.531142644,5.531142644,-8.584166903
Reg_ORN02,01/08/2009,9.005324791,9.005324791,-9.474003044
Reg_ORN02,01/09/2009,4.723379078,4.723379078,-10.32259386
Reg_ORN02,01/10/2009,-3.571739025,-3.571739025,-11.44161604
Reg_ORN02,01/11/2009,-10.09018513,-10.09018513,-12.89065866
Reg_ORN02,01/12/2009,-17.66249355,-17.66249355,-15.25828284
Reg_ORN02,01/01/2010,-23.70345544,-23.70345544,-15.99831414
Reg_ORN02,01/02/2010,-29.07518483,-29.07518483,-15.63029638
Reg_ORN02,01/03/2010,-33.10404199,-33.10404199,-16.30432436
Reg_ORN02,01/04/2010,-25.10211648,-25.10211648,-9.776541134
Reg_ORN02,01/05/2010,-13.8024712,-13.8024712,-7.262797807
Reg_ORN02,01/06/2010,2.384286002,2.384286002,-1.52395996
Reg_ORN02,01/07/2010,18.73229671,18.73229671,4.616987163
Reg_ORN02,01/08/2010,28.07618371,28.07618371,9.596855875
Reg_ORN02,01/09/2010,23.32067251,23.32067251,8.274699574
Reg_ORN02,01/10/2010,12.73142826,12.73142826,4.861551248
Reg_ORN02,01/11/2010,11.44632515,11.44632515,8.645851618
Reg_ORN02,01/12/2010,9.164372083,9.164372083,11.56858279
Reg_ORN02,01/01/2011,,1.397007011,9.102148314
Reg_ORN02,01/02/2011,-6.37035806,-6.37035806,7.074530389
Reg_ORN02,01/03/2011,-2.652489135,-2.652489135,14.14722849
Reg_ORN02,01/04/2011,-4.114198819,-4.114198819,11.21137653
Reg_ORN02,01/05/2011,7.769695506,7.769695506,14.3093689
Reg_ORN02,01/06/2011,,15.65486584,11.74661988
Reg_ORN02,01/07/2011,23.54003618,23.54003618,9.424726633
Reg_ORN02,01/08/2011,24.05878908,24.05878908,5.579461245
Reg_ORN02,01/09/2011,17.85849277,17.85849277,2.812519834
Reg_ORN02,01/10/2011,12.77191621,12.77191621,4.902039198
Reg_ORN02,01/11/2011,,9.211382123,6.410908591
Reg_ORN02,01/12/2011,5.650848036,5.650848036,8.055058742
Reg_ORN02,01/01/2012,2.054928157,2.054928157,9.76006946
Reg_ORN02,01/02/2012,-1.046225652,-1.046225652,12.3986628
Reg_ORN02,01/03/2012,-4.016439956,-4.016439956,12.78327767
Reg_ORN02,01/04/2012,,3.744928076,19.07050342
Reg_ORN02,01/05/2012,,11.50629611,18.0459695
Reg_ORN02,01/06/2012,19.26766414,19.26766414,15.35941818
Reg_ORN02,01/07/2012,22.77818541,22.77818541,8.662875863
Reg_ORN02,01/08/2012,29.75764031,29.75764031,11.27831247
Reg_ORN02,01/09/2012,23.04350197,23.04350197,7.997529034
Reg_ORN02,01/10/2012,,12.67400412,4.804127108
Reg_ORN02,01/11/2012,2.304506265,2.304506265,-0.495967267
Reg_ORN02,01/12/2012,-2.907688183,-2.907688183,-0.503477477
Reg_ORN02,01/01/2013,-10.41449398,-10.41449398,-2.709352677
Reg_ORN02,01/02/2013,-12.88597371,-12.88597371,0.558914739
Reg_ORN02,01/03/2013,,-14.35084586,2.448871766
Reg_ORN02,01/04/2013,-15.81571801,-15.81571801,-0.490142664
Reg_ORN02,01/05/2013,-2.094917152,-2.094917152,4.444756241
Reg_ORN02,01/06/2013,9.526112853,9.526112853,5.617866891
Reg_ORN02,01/07/2013,13.06789382,13.06789382,-1.047415727
Reg_ORN02,01/08/2013,,12.04385802,-6.435469815
Reg_ORN02,01/09/2013,,11.01982222,-4.026150716
Reg_ORN02,01/10/2013,9.995786424,9.995786424,2.125909412
Reg_ORN02,01/11/2013,5.506606719,5.506606719,2.706133187
Reg_ORN02,01/12/2013,3.846455109,3.846455109,6.250665815
Reg_ORN02,01/01/2014,-2.485518138,-2.485518138,5.219623165
Reg_ORN02,01/02/2014,,-7.852376714,5.592511735
Reg_ORN02,01/03/2014,-13.21923529,-13.21923529,3.580482336
Reg_ORN02,01/04/2014,-14.64697843,-14.64697843,0.678596916
Reg_ORN02,01/05/2014,-12.798526,-12.798526,-6.258852607
Reg_ORN02,01/06/2014,-6.708476188,-6.708476188,-10.61672215
Reg_ORN02,01/07/2014,,2.937190261,-11.17811929
Reg_ORN02,01/08/2014,12.58285671,12.58285671,-5.896471125
Reg_ORN02,01/09/2014,10.94788189,10.94788189,-4.098091046
Reg_ORN02,01/10/2014,2.345793816,2.345793816,-5.524083196
Reg_ORN02,01/11/2014,-0.415818642,-0.415818642,-3.216292174
Reg_ORN02,01/12/2014,,-6.575471366,-4.17126066
Reg_ORN02,01/01/2015,-12.73512409,-12.73512409,-5.029982787
Reg_ORN02,01/02/2015,-19.58452089,-19.58452089,-6.139632441
Reg_ORN02,01/03/2015,-21.56999939,-21.56999939,-4.770281764
Reg_ORN02,01/04/2015,-21.78792728,-21.78792728,-6.462351934
Reg_ORN02,01/05/2015,,-15.88448499,-9.344811597
Reg_ORN02,01/06/2015,,-9.981042705,-13.88928867
Reg_ORN02,01/07/2015,-4.077600417,-4.077600417,-18.19290996
Reg_ORN02,01/08/2015,-0.412153683,-0.412153683,-18.89148152
Reg_ORN02,01/09/2015,-1.389885707,-1.389885707,-16.43585864
Reg_ORN02,01/10/2015,,-10.12806356,-17.99794057
Reg_ORN02,01/11/2015,,-18.86624141,-21.66671494
Reg_ORN02,01/12/2015,-27.60441926,-27.60441926,-25.20020855
Reg_ORN02,01/01/2016,-37.20794256,-37.20794256,-29.50280126
Reg_ORN02,01/02/2016,-45.27573424,-45.27573424,-31.83084579
Reg_ORN02,01/03/2016,-46.79816384,-46.79816384,-29.99844621
Reg_ORN02,01/04/2016,,-36.87381705,-21.5482417
Reg_ORN02,01/05/2016,-26.94947025,-26.94947025,-20.40979686
Reg_ORN02,01/06/2016,-13.59101221,-13.59101221,-17.49925817
Reg_ORN02,01/07/2016,-3.816488768,-3.816488768,-17.93179832
Reg_ORN02,01/08/2016,0.450521027,0.450521027,-18.02880681
Reg_ORN02,01/09/2016,,-6.782087125,-21.82806006
Reg_ORN02,01/10/2016,,-14.01469528,-21.88457229
Reg_ORN02,01/11/2016,-21.24730343,-21.24730343,-24.04777696
Reg_ORN02,01/12/2016,-25.82105339,-25.82105339,-23.41684268
Reg_ORN03,01/04/2002,-16.80283248,-16.80283248,-3.787186547
Reg_ORN03,01/05/2002,-7.133610054,-7.133610054,-7.385448693
Reg_ORN03,01/06/2002,,2.926554691,-8.879749336
Reg_ORN03,01/07/2002,,12.98671944,-6.319766256
Reg_ORN03,01/08/2002,23.04688418,23.04688418,5.02634895
Reg_ORN03,01/09/2002,13.32742368,13.32742368,1.742441551
Reg_ORN03,01/10/2002,-1.890600188,-1.890600188,-7.438553995
Reg_ORN03,01/11/2002,-3.186321841,-3.186321841,-4.989286976
Reg_ORN03,01/12/2002,-8.305809655,-8.305809655,-3.808384759
Reg_ORN03,01/01/2003,-17.98886248,-17.98886248,-5.775458068
Reg_ORN03,01/02/2003,-31.94712339,-31.94712339,-12.94794661
Reg_ORN03,01/03/2003,-32.69655194,-32.69655194,-13.1011393
Reg_ORN03,01/04/2003,-26.81052949,-26.81052949,-13.79488356
Reg_ORN03,01/05/2003,-13.39494359,-13.39494359,-13.64678223
Reg_ORN03,01/06/2003,,0.45270788,-11.35359615
Reg_ORN03,01/07/2003,14.30035935,14.30035935,-5.006126346
Reg_ORN03,01/08/2003,16.52384695,16.52384695,-1.49668828
Reg_ORN03,01/09/2003,10.16718511,10.16718511,-1.417797019
Reg_ORN03,01/10/2003,6.432553786,6.432553786,0.884599979
Reg_ORN03,01/11/2003,4.113958127,4.113958127,2.310992992
Reg_ORN03,01/12/2003,-4.625286413,-4.625286413,-0.127861517
Reg_ORN03,01/01/2004,,-17.89168078,-5.678276368
Reg_ORN03,01/02/2004,-31.15807514,-31.15807514,-12.15889836
Reg_ORN03,01/03/2004,-29.07189307,-29.07189307,-9.476480427
Reg_ORN03,01/04/2004,-23.5783649,-23.5783649,-10.56271897
Reg_ORN03,01/05/2004,-2.416208437,-2.416208437,-2.668047076
Reg_ORN03,01/06/2004,14.72070117,14.72070117,2.914397143
Reg_ORN03,01/07/2004,17.09007203,17.09007203,-2.216413666
Reg_ORN03,01/08/2004,15.05941561,15.05941561,-2.96111962
Reg_ORN03,01/09/2004,10.08692464,10.08692464,-1.498057489
Reg_ORN03,01/10/2004,5.439252003,5.439252003,-0.108701804
Reg_ORN03,01/11/2004,-0.165681663,-0.165681663,-1.968646798
Reg_ORN03,01/12/2004,-8.455345169,-8.455345169,-3.957920273
Reg_ORN03,01/01/2005,-16.70566504,-16.70566504,-4.492260628
Reg_ORN03,01/02/2005,-17.81476138,-17.81476138,1.1844154
Reg_ORN03,01/03/2005,-20.91120421,-20.91120421,-1.315791567
Reg_ORN03,01/04/2005,-10.94297666,-10.94297666,2.072669273
Reg_ORN03,01/05/2005,2.547542866,2.547542866,2.295704227
Reg_ORN03,01/06/2005,9.369183778,9.369183778,-2.437120249
Reg_ORN03,01/07/2005,12.72576272,12.72576272,-6.580722976
Reg_ORN03,01/08/2005,14.86598828,14.86598828,-3.15454695
Reg_ORN03,01/09/2005,7.955432893,7.955432893,-3.629549236
Reg_ORN03,01/10/2005,2.537780417,2.537780417,-3.01017339
Reg_ORN03,01/11/2005,1.221059398,1.221059398,-0.581905737
Reg_ORN03,01/12/2005,-7.799720122,-7.799720122,-3.302295226
Reg_ORN03,01/01/2006,-7.119579997,-7.119579997,5.093824415
Reg_ORN03,01/02/2006,-7.319619065,-7.319619065,11.67955771
Reg_ORN03,01/03/2006,-12.80683086,-12.80683086,6.788581783
Reg_ORN03,01/04/2006,-10.98038886,-10.98038886,2.035257073
Reg_ORN03,01/05/2006,2.327662861,2.327662861,2.075824222
Reg_ORN03,01/06/2006,16.69805282,16.69805282,4.891748793
Reg_ORN03,01/07/2006,25.34300543,25.34300543,6.036519734
Reg_ORN03,01/08/2006,21.73344169,21.73344169,3.71290646
Reg_ORN03,01/09/2006,12.48409921,12.48409921,0.899117081
Reg_ORN03,01/10/2006,4.724042359,4.724042359,-0.823911448
Reg_ORN03,01/11/2006,2.547202977,2.547202977,0.744237842
Reg_ORN03,01/12/2006,-2.758865139,-2.758865139,1.738559757
Reg_ORN03,01/01/2007,-12.75741942,-12.75741942,-0.544015008
Reg_ORN03,01/02/2007,-25.59666303,-25.59666303,-6.59748625
Reg_ORN03,01/03/2007,-28.19253368,-28.19253368,-8.597121037
Reg_ORN03,01/04/2007,-16.2569155,-16.2569155,-3.241269567
Reg_ORN03,01/05/2007,-2.928205081,-2.928205081,-3.18004372
Reg_ORN03,01/06/2007,14.86341519,14.86341519,3.057111163
Reg_ORN03,01/07/2007,23.13773004,23.13773004,3.831244344
Reg_ORN03,01/08/2007,18.33372022,18.33372022,0.31318499
Reg_ORN03,01/09/2007,14.30865678,14.30865678,2.723674651
Reg_ORN03,01/10/2007,9.215714878,9.215714878,3.667761071
Reg_ORN03,01/11/2007,5.717339127,5.717339127,3.914373992
Reg_ORN03,01/12/2007,-0.720540103,-0.720540103,3.776884793
Reg_ORN03,01/01/2008,-5.362952306,-5.362952306,6.850452106
Reg_ORN03,01/02/2008,-14.22960635,-14.22960635,4.76957043
Reg_ORN03,01/03/2008,-16.80776784,-16.80776784,2.787644803
Reg_ORN03,01/04/2008,-19.25279105,-19.25279105,-6.237145117
Reg_ORN03,01/05/2008,-2.364688761,-2.364688761,-2.6165274
Reg_ORN03,01/06/2008,11.97436733,11.97436733,0.168063303
Reg_ORN03,01/07/2008,23.6822022,23.6822022,4.375716504
Reg_ORN03,01/08/2008,20.44369146,20.44369146,2.42315623
Reg_ORN03,01/09/2008,13.6539315,13.6539315,2.068949371
Reg_ORN03,01/10/2008,10.1497781,10.1497781,4.601824293
Reg_ORN03,01/11/2008,6.424085969,6.424085969,4.621120834
Reg_ORN03,01/12/2008,3.643554753,3.643554753,8.140979649
Reg_ORN03,01/01/2009,-1.165435067,-1.165435067,11.04796934
Reg_ORN03,01/02/2009,-4.41994765,-4.41994765,14.57922913
Reg_ORN03,01/03/2009,-6.440003348,-6.440003348,13.15540929
Reg_ORN03,01/04/2009,-6.240396377,-6.240396377,6.775249556
Reg_ORN03,01/05/2009,-3.127359613,-3.127359613,-3.379198252
Reg_ORN03,01/06/2009,5.233362249,5.233362249,-6.572941778
Reg_ORN03,01/07/2009,16.42503291,16.42503291,-2.881452786
Reg_ORN03,01/08/2009,13.85343677,13.85343677,-4.16709846
Reg_ORN03,01/09/2009,5.820262572,5.820262572,-5.764719557
Reg_ORN03,01/10/2009,-2.128503614,-2.128503614,-7.676457421
Reg_ORN03,01/11/2009,-8.404139455,-8.404139455,-10.20710459
Reg_ORN03,01/12/2009,-19.21594578,-19.21594578,-14.71852088
Reg_ORN03,01/01/2010,-27.315059,-27.315059,-15.10165459
Reg_ORN03,01/02/2010,-32.34553014,-32.34553014,-13.34635336
Reg_ORN03,01/03/2010,-32.69061521,-32.69061521,-13.09520257
Reg_ORN03,01/04/2010,-17.03063113,-17.03063113,-4.014985197
Reg_ORN03,01/05/2010,-2.111289776,-2.111289776,-2.363128415
Reg_ORN03,01/06/2010,11.61285274,11.61285274,-0.193451287
Reg_ORN03,01/07/2010,20.96437613,20.96437613,1.657890434
Reg_ORN03,01/08/2010,21.33501575,21.33501575,3.31448052
Reg_ORN03,01/09/2010,12.54355451,12.54355451,0.958572381
Reg_ORN03,01/10/2010,3.00185585,3.00185585,-2.546097957
Reg_ORN03,01/11/2010,4.272493386,4.272493386,2.469528251
Reg_ORN03,01/12/2010,3.35479304,3.35479304,7.852217936
Reg_ORN03,01/01/2011,,-5.840049355,6.373355057
Reg_ORN03,01/02/2011,-15.03489175,-15.03489175,3.96428503
Reg_ORN03,01/03/2011,-11.95021551,-11.95021551,7.645197133
Reg_ORN03,01/04/2011,-7.150193343,-7.150193343,5.86545259
Reg_ORN03,01/05/2011,9.357672554,9.357672554,9.105833915
Reg_ORN03,01/06/2011,,15.86783472,4.061530693
Reg_ORN03,01/07/2011,22.37799688,22.37799688,3.071511184
Reg_ORN03,01/08/2011,16.45641329,16.45641329,-1.56412194
Reg_ORN03,01/09/2011,8.303596883,8.303596883,-3.281385246
Reg_ORN03,01/10/2011,5.964548664,5.964548664,0.416594857
Reg_ORN03,01/11/2011,,2.892367117,1.089401982
Reg_ORN03,01/12/2011,-0.179814429,-0.179814429,4.317610467
Reg_ORN03,01/01/2012,-5.389994463,-5.389994463,6.823409949
Reg_ORN03,01/02/2012,-10.52207404,-10.52207404,8.47710274
Reg_ORN03,01/03/2012,-8.124497825,-8.124497825,11.47091482
Reg_ORN03,01/04/2012,,0.438907513,13.45455345
Reg_ORN03,01/05/2012,,9.002312852,8.750474213
Reg_ORN03,01/06/2012,17.56571819,17.56571819,5.759414163
Reg_ORN03,01/07/2012,21.34062912,21.34062912,2.034143424
Reg_ORN03,01/08/2012,22.80537138,22.80537138,4.78483615
Reg_ORN03,01/09/2012,14.60382676,14.60382676,3.018844631
Reg_ORN03,01/10/2012,,6.169702254,0.621748447
Reg_ORN03,01/11/2012,-2.264422253,-2.264422253,-4.067387388
Reg_ORN03,01/12/2012,-9.012149245,-9.012149245,-4.514724349
Reg_ORN03,01/01/2013,-18.23316973,-18.23316973,-6.019765318
Reg_ORN03,01/02/2013,-20.26915139,-20.26915139,-1.26997461
Reg_ORN03,01/03/2013,,-17.1119157,2.483496943
Reg_ORN03,01/04/2013,-13.95468001,-13.95468001,-0.939034077
Reg_ORN03,01/05/2013,0.544023248,0.544023248,0.292184609
Reg_ORN03,01/06/2013,13.80233707,13.80233707,1.996033043
Reg_ORN03,01/07/2013,15.58860811,15.58860811,-3.717877586
Reg_ORN03,01/08/2013,,12.71831926,-5.30221597
Reg_ORN03,01/09/2013,,9.848030401,-1.736951728
Reg_ORN03,01/10/2013,6.977741546,6.977741546,1.429787739
Reg_ORN03,01/11/2013,1.112484346,1.112484346,-0.690480789
Reg_ORN03,01/12/2013,-2.691986867,-2.691986867,1.805438029
Reg_ORN03,01/01/2014,-9.454430647,-9.454430647,2.758973765
Reg_ORN03,01/02/2014,,-15.67744112,3.32173566
Reg_ORN03,01/03/2014,-21.9004516,-21.9004516,-2.305038957
Reg_ORN03,01/04/2014,-17.07974949,-17.07974949,-4.064103557
Reg_ORN03,01/05/2014,-5.62989001,-5.62989001,-5.881728649
Reg_ORN03,01/06/2014,4.002254906,4.002254906,-7.804049121
Reg_ORN03,01/07/2014,,10.73265274,-8.573832956
Reg_ORN03,01/08/2014,17.46305058,17.46305058,-0.55748465
Reg_ORN03,01/09/2014,10.70307319,10.70307319,-0.881908939
Reg_ORN03,01/10/2014,3.34833028,3.34833028,-2.199623527
Reg_ORN03,01/11/2014,1.583105718,1.583105718,-0.219859417
Reg_ORN03,01/12/2014,,-7.040881981,-2.543457085
Reg_ORN03,01/01/2015,-15.66486968,-15.66486968,-3.451465268
Reg_ORN03,01/02/2015,-20.96995963,-20.96995963,-1.97078285
Reg_ORN03,01/03/2015,-23.03260919,-23.03260919,-3.437196547
Reg_ORN03,01/04/2015,-18.14474471,-18.14474471,-5.129098777
Reg_ORN03,01/05/2015,,-10.39663689,-10.64847553
Reg_ORN03,01/06/2015,,-2.648529074,-14.4548331
Reg_ORN03,01/07/2015,5.099578744,5.099578744,-14.20690695
Reg_ORN03,01/08/2015,2.352366611,2.352366611,-15.66816862
Reg_ORN03,01/09/2015,-1.556465014,-1.556465014,-13.14144714
Reg_ORN03,01/10/2015,,-10.7714445,-16.31939831
Reg_ORN03,01/11/2015,,-19.98642398,-21.78938911
Reg_ORN03,01/12/2015,-29.20140347,-29.20140347,-24.70397857
Reg_ORN03,01/01/2016,-40.96321313,-40.96321313,-28.74980872
Reg_ORN03,01/02/2016,-50.85016412,-50.85016412,-31.85098734
Reg_ORN03,01/03/2016,-46.42818562,-46.42818562,-26.83277298
Reg_ORN03,01/04/2016,,-30.36530368,-17.34965775
Reg_ORN03,01/05/2016,-14.30242173,-14.30242173,-14.55426037
Reg_ORN03,01/06/2016,-6.249764587,-6.249764587,-18.05606861
Reg_ORN03,01/07/2016,2.500623612,2.500623612,-16.80586208
Reg_ORN03,01/08/2016,2.289445313,2.289445313,-15.73108992
Reg_ORN03,01/09/2016,,-5.826305228,-17.41128736
Reg_ORN03,01/10/2016,,-13.94205577,-19.49000958
Reg_ORN03,01/11/2016,-22.05780631,-22.05780631,-23.86077144
Reg_ORN03,01/12/2016,-27.96852203,-27.96852203,-23.47109713
Reg_PMP01,01/04/2002,21.96010525,21.96010525,23.16503996
Reg_PMP01,01/05/2002,19.01980098,19.01980098,19.22924533
Reg_PMP01,01/06/2002,,20.09682179,19.97749569
Reg_PMP01,01/07/2002,,21.17384261,20.06871844
Reg_PMP01,01/08/2002,22.25086342,22.25086342,20.24583567
Reg_PMP01,01/09/2002,22.26653647,22.26653647,20.33829301
Reg_PMP01,01/10/2002,23.753692,23.753692,21.37848464
Reg_PMP01,01/11/2002,19.39856183,19.39856183,17.64312092
Reg_PMP01,01/12/2002,23.23931416,23.23931416,23.22369401
Reg_PMP01,01/01/2003,22.41619987,22.41619987,24.43760529
Reg_PMP01,01/02/2003,10.67099574,10.67099574,14.1166816
Reg_PMP01,01/03/2003,13.81508942,13.81508942,16.23760896
Reg_PMP01,01/04/2003,15.55086896,15.55086896,16.75580367
Reg_PMP01,01/05/2003,19.29926333,19.29926333,19.50870768
Reg_PMP01,01/06/2003,,19.11184872,18.99252262
Reg_PMP01,01/07/2003,18.9244341,18.9244341,17.81930993
Reg_PMP01,01/08/2003,14.4832717,14.4832717,12.47824395
Reg_PMP01,01/09/2003,9.588020597,9.588020597,7.659777142
Reg_PMP01,01/10/2003,10.84406773,10.84406773,8.468860372
Reg_PMP01,01/11/2003,8.052436281,8.052436281,6.296995372
Reg_PMP01,01/12/2003,8.523681281,8.523681281,8.508061135
Reg_PMP01,01/01/2004,,3.996917888,6.018323309
Reg_PMP01,01/02/2004,-0.529845506,-0.529845506,2.915840359
Reg_PMP01,01/03/2004,-5.181633134,-5.181633134,-2.759113595
Reg_PMP01,01/04/2004,-5.214587298,-5.214587298,-4.009652586
Reg_PMP01,01/05/2004,5.15269391,5.15269391,5.362138263
Reg_PMP01,01/06/2004,6.786968724,6.786968724,6.667642625
Reg_PMP01,01/07/2004,5.461184959,5.461184959,4.356060784
Reg_PMP01,01/08/2004,7.429672702,7.429672702,5.424644954
Reg_PMP01,01/09/2004,3.387061544,3.387061544,1.458818089
Reg_PMP01,01/10/2004,3.16482698,3.16482698,0.789619622
Reg_PMP01,01/11/2004,1.984959981,1.984959981,0.229519072
Reg_PMP01,01/12/2004,-1.20077282,-1.20077282,-1.216392966
Reg_PMP01,01/01/2005,-2.558182225,-2.558182225,-0.536776804
Reg_PMP01,01/02/2005,-2.291282548,-2.291282548,1.154403317
Reg_PMP01,01/03/2005,-3.119602226,-3.119602226,-0.697082687
Reg_PMP01,01/04/2005,3.932023099,3.932023099,5.136957811
Reg_PMP01,01/05/2005,3.604637654,3.604637654,3.814082007
Reg_PMP01,01/06/2005,6.548407583,6.548407583,6.429081484
Reg_PMP01,01/07/2005,6.437675468,6.437675468,5.332551293
Reg_PMP01,01/08/2005,5.346620671,5.346620671,3.341592923
Reg_PMP01,01/09/2005,8.46707405,8.46707405,6.538830595
Reg_PMP01,01/10/2005,8.801484753,8.801484753,6.426277395
Reg_PMP01,01/11/2005,3.341300643,3.341300643,1.585859734
Reg_PMP01,01/12/2005,-1.080966591,-1.080966591,-1.096586737
Reg_PMP01,01/01/2006,-2.409038818,-2.409038818,-0.387633397
Reg_PMP01,01/02/2006,-5.976448555,-5.976448555,-2.53076269
Reg_PMP01,01/03/2006,-4.604896418,-4.604896418,-2.182376879
Reg_PMP01,01/04/2006,-2.245533911,-2.245533911,-1.040599199
Reg_PMP01,01/05/2006,-5.340827585,-5.340827585,-5.131383232
Reg_PMP01,01/06/2006,-3.962143098,-3.962143098,-4.081469197
Reg_PMP01,01/07/2006,1.524920396,1.524920396,0.419796221
Reg_PMP01,01/08/2006,2.489070119,2.489070119,0.484042371
Reg_PMP01,01/09/2006,-1.188450307,-1.188450307,-3.116693762
Reg_PMP01,01/10/2006,-3.702037314,-3.702037314,-6.077244672
Reg_PMP01,01/11/2006,-2.047979755,-2.047979755,-3.803420664
Reg_PMP01,01/12/2006,-2.987432744,-2.987432744,-3.00305289
Reg_PMP01,01/01/2007,-3.126074547,-3.126074547,-1.104669126
Reg_PMP01,01/02/2007,-4.461017511,-4.461017511,-1.015331646
Reg_PMP01,01/03/2007,8.45534967,8.45534967,10.87786921
Reg_PMP01,01/04/2007,16.61521155,16.61521155,17.82014626
Reg_PMP01,01/05/2007,14.47846173,14.47846173,14.68790608
Reg_PMP01,01/06/2007,12.47766652,12.47766652,12.35834042
Reg_PMP01,01/07/2007,10.87324833,10.87324833,9.768124155
Reg_PMP01,01/08/2007,7.54210314,7.54210314,5.537075392
Reg_PMP01,01/09/2007,7.279697117,7.279697117,5.351453662
Reg_PMP01,01/10/2007,12.00551061,12.00551061,9.630303252
Reg_PMP01,01/11/2007,9.676895136,9.676895136,7.921454227
Reg_PMP01,01/12/2007,0.311990462,0.311990462,0.296370316
Reg_PMP01,01/01/2008,-3.844351526,-3.844351526,-1.822946105
Reg_PMP01,01/02/2008,-3.48303974,-3.48303974,-0.037353875
Reg_PMP01,01/03/2008,-4.149726202,-4.149726202,-1.727206663
Reg_PMP01,01/04/2008,-6.677574599,-6.677574599,-5.472639887
Reg_PMP01,01/05/2008,-3.2877716,-3.2877716,-3.078327247
Reg_PMP01,01/06/2008,-2.263071725,-2.263071725,-2.382397824
Reg_PMP01,01/07/2008,-3.165386446,-3.165386446,-4.270510621
