region,date,TWSrec_mm
PRT02,15/05/2004,-134.434598
PRT02,15/06/2004,-103.2170806
PRT02,15/07/2004,-87.67161758
PRT02,15/08/2004,-91.55563634
PRT02,15/09/2004,-120.9357594
PRT02,15/10/2004,-127.8411615
PRT02,15/11/2004,-92.67766824
PRT02,15/12/2004,-109.4615127
PRT02,15/01/2005,-78.9869674
PRT02,15/02/2005,-86.11277492
PRT02,15/03/2005,-156.3382214
PRT02,15/04/2005,-167.5721671
PRT02,15/05/2005,-161.7132414
PRT02,15/06/2005,-151.0784634
PRT02,15/07/2005,-131.4552067
PRT02,15/08/2005,-138.838412
PRT02,15/09/2005,-132.7402145
PRT02,15/10/2005,-105.8207012
PRT02,15/11/2005,-81.17410657
PRT02,15/12/2005,-60.86793879
PRT02,15/01/2006,-93.92774584
PRT02,15/02/2006,-112.6109278
PRT02,15/03/2006,-107.6538458
PRT02,15/04/2006,-74.55403683
PRT02,15/05/2006,-101.6841153
PRT02,15/06/2006,-126.9694392
PRT02,15/07/2006,-130.5044198
PRT02,15/08/2006,-138.5627162
PRT02,15/09/2006,-128.8854567
PRT02,15/10/2006,-103.0213238
PRT02,15/11/2006,-93.72787043
PRT02,15/12/2006,-77.62496608
PRT02,15/01/2007,-22.04214959
PRT02,15/02/2007,17.16481221
PRT02,15/03/2007,-33.25811844
PRT02,15/04/2007,-78.63177726
PRT02,15/05/2007,-95.45197764
PRT02,15/06/2007,-110.839991
PRT02,15/07/2007,-108.1651048
PRT02,15/08/2007,-91.54564785
PRT02,15/09/2007,-116.2614424
PRT02,15/10/2007,-146.7319144
PRT02,15/11/2007,-119.8304827
PRT02,15/12/2007,-101.5717362
PRT02,15/01/2008,-86.71401036
PRT02,15/02/2008,-55.07238497
PRT02,15/03/2008,-37.56002289
PRT02,15/04/2008,-46.20050294
PRT02,15/05/2008,-40.40944664
PRT02,15/06/2008,-59.91251365
PRT02,15/07/2008,-75.27749384
PRT02,15/08/2008,-62.41537598
PRT02,15/09/2008,-77.01023357
PRT02,15/10/2008,-69.45162504
PRT02,15/11/2008,-56.54634927
PRT02,15/12/2008,-107.7281409
PRT02,15/01/2009,-114.4185535
PRT02,15/02/2009,-103.8853283
PRT02,15/03/2009,-110.0361523
PRT02,15/04/2009,-120.9252718
PRT02,15/05/2009,-145.1291188
PRT02,15/06/2009,-143.9417208
PRT02,15/07/2009,-103.4722317
PRT02,15/08/2009,-61.74602453
PRT02,15/09/2009,-22.28991655
PRT02,15/10/2009,-11.24865644
PRT02,15/11/2009,10.4328729
PRT02,15/12/2009,39.56957538
PRT02,15/01/2010,87.25448807
PRT02,15/02/2010,85.63679499
PRT02,15/03/2010,51.31206012
PRT02,15/04/2010,35.45196467
PRT02,15/05/2010,17.78413201
PRT02,15/06/2010,-0.542201907
PRT02,15/07/2010,-14.50800696
PRT02,15/08/2010,-25.48646702
PRT02,15/09/2010,-49.75717547
PRT02,15/10/2010,-15.68018409
PRT02,15/11/2010,-24.69491013
PRT02,15/12/2010,-48.98027103
PRT02,15/01/2011,-45.90262043
PRT02,15/02/2011,-3.865962696
PRT02,15/03/2011,88.51509273
PRT02,15/04/2011,91.5094256
PRT02,15/05/2011,56.39584875
PRT02,15/06/2011,16.43244513
PRT02,15/07/2011,16.6294177
PRT02,15/08/2011,13.28749251
PRT02,15/09/2011,1.222357846
PRT02,15/10/2011,-11.07413114
PRT02,15/11/2011,-32.15496251
PRT02,15/12/2011,-79.4245755
PRT02,15/01/2012,-81.30409742
PRT02,15/02/2012,-89.03111983
PRT02,15/03/2012,-104.1207582
PRT02,15/04/2012,-95.43995872
PRT02,15/05/2012,-52.7766384
PRT02,15/06/2012,-19.58885868
PRT02,15/07/2012,-2.761224203
PRT02,15/08/2012,-29.73306567
PRT02,15/09/2012,-56.22107818
PRT02,15/10/2012,-67.3667061
PRT02,15/11/2012,-92.74520513
PRT02,15/12/2012,-121.7795133
PRT02,15/01/2013,-125.3812564
PRT02,15/02/2013,-127.6282931
PRT02,15/03/2013,-117.5480502
PRT02,15/04/2013,-45.9332015
PRT02,15/05/2013,-60.59514317
PRT02,15/06/2013,-41.70340765
PRT02,15/07/2013,-11.25770537
PRT02,15/08/2013,-33.67304138
PRT02,15/09/2013,-44.52121891
PRT02,15/10/2013,-36.51694641
PRT02,15/11/2013,-59.60202098
PRT02,15/12/2013,-94.71628551
PRT02,15/01/2014,-103.3784946
PRT02,15/02/2014,-139.0277589
PRT02,15/03/2014,-111.4676877
PRT02,15/04/2014,-101.8783922
PRT02,15/05/2014,-80.09434906
PRT02,15/06/2014,-64.52541142
PRT02,15/07/2014,-54.47430929
PRT02,15/08/2014,-43.61899638
PRT02,15/09/2014,-52.68156993
PRT02,15/10/2014,-74.42568337
PRT02,15/11/2014,-78.44609913
PRT02,15/12/2014,-42.08973605
PRT02,15/01/2015,-85.41985798
PRT02,15/02/2015,-88.72457068
PRT02,15/03/2015,-69.81682224
PRT02,15/04/2015,-59.70477311
PRT02,15/05/2015,-45.48805669
PRT02,15/06/2015,-40.24072783
PRT02,15/07/2015,-6.062855817
PRT02,15/08/2015,-20.18429787
PRT02,15/09/2015,5.836896681
PRT02,15/10/2015,15.98845372
PRT02,15/11/2015,27.86326344
PRT02,15/12/2015,76.13848733
PRT02,15/01/2016,123.9631861
PRT02,15/02/2016,124.7408146
PRT02,15/03/2016,117.7117561
PRT02,15/04/2016,66.13964803
PRT02,15/05/2016,64.43858971
PRT02,15/06/2016,85.60959615
PRT02,15/07/2016,59.08268849
PRT02,15/08/2016,50.41263131
PRT02,15/09/2016,66.29727033
PRT02,15/10/2016,18.94414487
PRT02,15/11/2016,-12.40833216
PRT02,15/12/2016,-25.32720217
PRT02,15/01/2017,-38.59549327
PRT02,15/02/2017,-34.24529709
PRT02,15/03/2017,-40.30417687
PRT02,15/04/2017,-33.84408051
PRT02,15/05/2017,-5.956703931
PRT02,15/06/2017,23.11503932
PRT02,15/07/2017,0.839773115
PRT02,15/08/2017,-2.112385431
PRT02,15/09/2017,-19.17493129
PRT02,15/10/2017,-25.62994649
PRT02,15/11/2017,-3.136718961
PRT02,15/12/2017,17.53632913
PRT02,15/01/2018,61.21282575
PRT02,15/02/2018,54.07800892
PRT02,15/03/2018,38.66861974
PRT02,15/04/2018,30.45824886
PRT02,15/05/2018,-14.80076778
PRT02,15/06/2018,-35.84392252
PRT02,15/07/2018,-57.94799666
PRT02,15/08/2018,-40.10540442
PRT02,15/09/2018,-20.42365098
PRT02,15/10/2018,1.283294005
PRT02,15/11/2018,15.61240043
PRT02,15/12/2018,-28.63857934
PRT03,15/01/1985,138.8994794
PRT03,15/02/1985,171.6125761
PRT03,15/03/1985,188.9955162
PRT03,15/04/1985,179.4587748
PRT03,15/05/1985,161.8918301
PRT03,15/06/1985,138.9927977
PRT03,15/07/1985,122.062743
PRT03,15/08/1985,103.1563674
PRT03,15/09/1985,77.12264496
PRT03,15/10/1985,60.93607407
PRT03,15/11/1985,65.55796164
PRT03,15/12/1985,26.75875505
PRT03,15/01/1986,13.43091099
PRT03,15/02/1986,-26.07923961
PRT03,15/03/1986,-41.02488187
PRT03,15/04/1986,-78.67962067
PRT03,15/05/1986,-68.89850011
PRT03,15/06/1986,-72.34266276
PRT03,15/07/1986,-61.01419187
PRT03,15/08/1986,-27.66075121
PRT03,15/09/1986,-15.28584599
PRT03,15/10/1986,-37.23159827
PRT03,15/11/1986,-77.04794631
PRT03,15/12/1986,-83.87366161
PRT03,15/01/1987,-70.7710768
PRT03,15/02/1987,-61.93310997
PRT03,15/03/1987,-81.42585584
PRT03,15/04/1987,-76.68881022
PRT03,15/05/1987,-60.85766907
PRT03,15/06/1987,-47.87149459
PRT03,15/07/1987,-43.11599079
PRT03,15/08/1987,-49.63794441
PRT03,15/09/1987,-55.39703241
PRT03,15/10/1987,-52.47221774
PRT03,15/11/1987,-56.57072736
PRT03,15/12/1987,-38.9733149
PRT03,15/01/1988,-64.89300475
PRT03,15/02/1988,-60.4702282
PRT03,15/03/1988,-15.85805044
PRT03,15/04/1988,-9.351309339
PRT03,15/05/1988,8.530976898
PRT03,15/06/1988,38.30031887
PRT03,15/07/1988,28.7680147
PRT03,15/08/1988,13.00908605
PRT03,15/09/1988,-23.30978324
PRT03,15/10/1988,-30.26094307
PRT03,15/11/1988,-23.02859137
PRT03,15/12/1988,-71.65406368
PRT03,15/01/1989,-71.86157124
PRT03,15/02/1989,-65.16310322
PRT03,15/03/1989,-48.61336022
PRT03,15/04/1989,-62.29745872
PRT03,15/05/1989,-58.67149103
PRT03,15/06/1989,-59.91463417
PRT03,15/07/1989,-36.97292692
PRT03,15/08/1989,-3.065354377
PRT03,15/09/1989,10.74284097
PRT03,15/10/1989,9.324098326
PRT03,15/11/1989,34.39315492
PRT03,15/12/1989,80.23961218
PRT03,15/01/1990,96.72157126
PRT03,15/02/1990,-20.36436352
PRT03,15/03/1990,-34.09174066
PRT03,15/04/1990,-36.58377316
PRT03,15/05/1990,-1.726882706
PRT03,15/06/1990,-10.52796399
PRT03,15/07/1990,2.449708262
PRT03,15/08/1990,14.30115792
PRT03,15/09/1990,43.39220467
PRT03,15/10/1990,53.20229574
PRT03,15/11/1990,25.36921371
PRT03,15/12/1990,-39.18440623
PRT03,15/01/1991,-41.89100006
PRT03,15/02/1991,39.7019003
PRT03,15/03/1991,81.5377609
PRT03,15/04/1991,183.9721052
PRT03,15/05/1991,190.8214254
PRT03,15/06/1991,167.4691559
PRT03,15/07/1991,164.2132491
PRT03,15/08/1991,147.5905587
PRT03,15/09/1991,116.6482541
PRT03,15/10/1991,155.5776089
PRT03,15/11/1991,121.1831307
PRT03,15/12/1991,94.68804449
PRT03,15/01/1992,95.95505658
PRT03,15/02/1992,219.4605484
PRT03,15/03/1992,175.7913007
PRT03,15/04/1992,158.7019677
PRT03,15/05/1992,180.6042691
PRT03,15/06/1992,154.1081266
PRT03,15/07/1992,144.9606936
PRT03,15/08/1992,136.1813854
PRT03,15/09/1992,165.6237268
PRT03,15/10/1992,211.6567474
PRT03,15/11/1992,264.55382
PRT03,15/12/1992,250.0823565
PRT03,15/01/1993,153.3784137
PRT03,15/02/1993,149.9028532
PRT03,15/03/1993,125.277212
PRT03,15/04/1993,127.6523467
PRT03,15/05/1993,111.2033165
PRT03,15/06/1993,119.4471852
PRT03,15/07/1993,108.0824821
PRT03,15/08/1993,101.9630141
PRT03,15/09/1993,109.2560796
PRT03,15/10/1993,125.5962774
PRT03,15/11/1993,74.62830804
PRT03,15/12/1993,45.40759088
PRT03,15/01/1994,112.9663753
PRT03,15/02/1994,81.99007586
PRT03,15/03/1994,103.2455603
PRT03,15/04/1994,113.9264478
PRT03,15/05/1994,113.3275707
PRT03,15/06/1994,113.1112206
PRT03,15/07/1994,112.4110554
PRT03,15/08/1994,98.27872689
PRT03,15/09/1994,55.40771898
PRT03,15/10/1994,7.950376185
PRT03,15/11/1994,5.998673674
PRT03,15/12/1994,22.61420509
PRT03,15/01/1995,-9.324961819
PRT03,15/02/1995,81.52207217
PRT03,15/03/1995,69.54527435
PRT03,15/04/1995,106.9922557
PRT03,15/05/1995,125.4103439
PRT03,15/06/1995,109.8198385
PRT03,15/07/1995,104.3287014
PRT03,15/08/1995,84.56383617
PRT03,15/09/1995,51.82573156
PRT03,15/10/1995,65.11471826
PRT03,15/11/1995,111.1773034
PRT03,15/12/1995,81.96471596
PRT03,15/01/1996,98.55023012
PRT03,15/02/1996,36.90524413
PRT03,15/03/1996,55.8437372
PRT03,15/04/1996,54.50007772
PRT03,15/05/1996,63.56419782
PRT03,15/06/1996,62.14270801
PRT03,15/07/1996,57.90971259
PRT03,15/08/1996,54.39738573
PRT03,15/09/1996,95.41222164
PRT03,15/10/1996,103.2885871
PRT03,15/11/1996,131.0996101
PRT03,15/12/1996,131.7802456
PRT03,15/01/1997,198.9106081
PRT03,15/02/1997,188.201268
PRT03,15/03/1997,165.1309731
PRT03,15/04/1997,179.1272973
PRT03,15/05/1997,179.7037027
PRT03,15/06/1997,228.4298156
PRT03,15/07/1997,226.0916614
PRT03,15/08/1997,201.9465208
PRT03,15/09/1997,173.1264203
PRT03,15/10/1997,177.714255
PRT03,15/11/1997,163.971432
PRT03,15/12/1997,210.0260534
PRT03,15/01/1998,130.7426101
PRT03,15/02/1998,110.139735
PRT03,15/03/1998,100.3816666
PRT03,15/04/1998,69.46096465
PRT03,15/05/1998,73.37200584
PRT03,15/06/1998,79.39461086
PRT03,15/07/1998,65.11402815
PRT03,15/08/1998,75.70655553
PRT03,15/09/1998,57.93180906
PRT03,15/10/1998,66.7827852
PRT03,15/11/1998,80.72824395
PRT03,15/12/1998,78.11102771
PRT03,15/01/1999,81.0247159
PRT03,15/02/1999,41.64842793
PRT03,15/03/1999,76.71530372
PRT03,15/04/1999,37.14737987
PRT03,15/05/1999,20.07817246
PRT03,15/06/1999,2.72206703
PRT03,15/07/1999,-0.166043099
PRT03,15/08/1999,-15.43657643
PRT03,15/09/1999,-29.42305946
PRT03,15/10/1999,-51.49593592
PRT03,15/11/1999,-50.18339119
PRT03,15/12/1999,-57.09341576
PRT03,15/01/2000,-38.49348007
PRT03,15/02/2000,6.441710725
PRT03,15/03/2000,13.96644692
PRT03,15/04/2000,0.715600483
PRT03,15/05/2000,-27.62766155
PRT03,15/06/2000,-48.35042501
PRT03,15/07/2000,-50.16260804
PRT03,15/08/2000,-45.24770768
PRT03,15/09/2000,22.47461265
PRT03,15/10/2000,-6.724340868
PRT03,15/11/2000,0.159997197
PRT03,15/12/2000,30.02420542
PRT03,15/01/2001,-28.38263598
PRT03,15/02/2001,-82.91412234
PRT03,15/03/2001,-113.0766933
PRT03,15/04/2001,-130.5948445
PRT03,15/05/2001,-141.5120843
PRT03,15/06/2001,-131.2175261
PRT03,15/07/2001,-132.1021174
PRT03,15/08/2001,-131.5366217
PRT03,15/09/2001,-118.56716
PRT03,15/10/2001,-85.30981194
PRT03,15/11/2001,-77.51943361
PRT03,15/12/2001,-65.59397755
PRT03,15/01/2002,-57.57336165
PRT03,15/02/2002,-14.17524681
PRT03,15/03/2002,-31.81592255
PRT03,15/04/2002,-71.3751575
PRT03,15/05/2002,-98.92518464
PRT03,15/06/2002,-112.222671
PRT03,15/07/2002,-115.1366077
PRT03,15/08/2002,-115.878913
PRT03,15/09/2002,-109.425797
PRT03,15/10/2002,-138.4002656
PRT03,15/11/2002,-141.1189758
PRT03,15/12/2002,-163.9196884
PRT03,15/01/2003,-112.1423579
PRT03,15/02/2003,-88.71735667
PRT03,15/03/2003,-117.8443716
PRT03,15/04/2003,-94.2933167
PRT03,15/05/2003,-100.4709242
PRT03,15/06/2003,-115.7319182
PRT03,15/07/2003,-118.6283391
PRT03,15/08/2003,-118.143429
PRT03,15/09/2003,-120.6827798
PRT03,15/10/2003,-137.9958114
PRT03,15/11/2003,-157.0257729
PRT03,15/12/2003,-177.062223
PRT03,15/01/2004,-196.4133074
PRT03,15/02/2004,-116.9144491
PRT03,15/03/2004,-76.53379628
PRT03,15/04/2004,-64.46278076
PRT03,15/05/2004,-45.08371667
PRT03,15/06/2004,-35.41278902
PRT03,15/07/2004,-28.57028604
PRT03,15/08/2004,-30.36214709
PRT03,15/09/2004,-61.55504291
PRT03,15/10/2004,-78.23102891
PRT03,15/11/2004,-98.12983471
PRT03,15/12/2004,-112.4596782
PRT03,15/01/2005,-79.56649358
PRT03,15/02/2005,-68.37003828
PRT03,15/03/2005,-90.19699852
PRT03,15/04/2005,-107.1726928
PRT03,15/05/2005,-109.8093777
PRT03,15/06/2005,-105.7809245
PRT03,15/07/2005,-98.45651309
PRT03,15/08/2005,-99.6575305
PRT03,15/09/2005,-105.0761386
PRT03,15/10/2005,-107.4790853
PRT03,15/11/2005,-103.8647628
PRT03,15/12/2005,-42.90044393
PRT03,15/01/2006,-83.63374673
PRT03,15/02/2006,-110.5328937
PRT03,15/03/2006,-80.72035934
PRT03,15/04/2006,-57.82662224
PRT03,15/05/2006,-66.16622098
PRT03,15/06/2006,-77.63192702
PRT03,15/07/2006,-80.65936845
PRT03,15/08/2006,-85.44664809
PRT03,15/09/2006,-80.55055233
PRT03,15/10/2006,-32.28021914
PRT03,15/11/2006,-14.68403593
PRT03,15/12/2006,7.885319406
PRT03,15/01/2007,83.80922053
PRT03,15/02/2007,140.3867479
PRT03,15/03/2007,60.78835373
PRT03,15/04/2007,-1.964184544
PRT03,15/05/2007,-13.00205394
PRT03,15/06/2007,-26.1977609
PRT03,15/07/2007,-31.96459452
PRT03,15/08/2007,-27.18636846
PRT03,15/09/2007,-57.77725584
PRT03,15/10/2007,-107.5919573
PRT03,15/11/2007,-114.0960222
PRT03,15/12/2007,-135.9095524
PRT03,15/01/2008,-162.9642087
PRT03,15/02/2008,-79.45040097
PRT03,15/03/2008,-41.58417389
PRT03,15/04/2008,-5.077025998
PRT03,15/05/2008,8.695952877
PRT03,15/06/2008,-11.00183217
PRT03,15/07/2008,-22.4945009
PRT03,15/08/2008,-28.05685708
PRT03,15/09/2008,-42.08362249
PRT03,15/10/2008,-44.77307673
PRT03,15/11/2008,-72.33394986
PRT03,15/12/2008,-85.15342854
PRT03,15/01/2009,-54.08812429
PRT03,15/02/2009,10.43473414
PRT03,15/03/2009,-10.22646909
PRT03,15/04/2009,41.5253569
PRT03,15/05/2009,38.02466149
PRT03,15/06/2009,22.48628209
PRT03,15/07/2009,29.06881248
PRT03,15/08/2009,33.14259085
PRT03,15/09/2009,61.75378825
PRT03,15/10/2009,90.59254453
PRT03,15/11/2009,95.9096616
PRT03,15/12/2009,98.45879379
PRT03,15/01/2010,88.49610595
PRT03,15/02/2010,35.34540215
PRT03,15/03/2010,19.64878609
PRT03,15/04/2010,15.89710639
PRT03,15/05/2010,-10.68095764
PRT03,15/06/2010,-26.34479478
PRT03,15/07/2010,-34.16689278
PRT03,15/08/2010,-43.13059336
PRT03,15/09/2010,-68.21676122
PRT03,15/10/2010,-51.61330255
PRT03,15/11/2010,-15.58181014
PRT03,15/12/2010,-26.61210018
PRT03,15/01/2011,26.99666525
PRT03,15/02/2011,-28.26836973
PRT03,15/03/2011,80.34655688
PRT03,15/04/2011,110.4943484
PRT03,15/05/2011,89.12361202
PRT03,15/06/2011,70.2198314
PRT03,15/07/2011,57.27404601
PRT03,15/08/2011,41.35792353
PRT03,15/09/2011,9.744959165
PRT03,15/10/2011,17.05793655
PRT03,15/11/2011,10.92558614
PRT03,15/12/2011,10.22069407
PRT03,15/01/2012,66.96059638
PRT03,15/02/2012,44.30088062
PRT03,15/03/2012,-36.58925782
PRT03,15/04/2012,-59.73535523
PRT03,15/05/2012,-38.56642058
PRT03,15/06/2012,-13.23805011
PRT03,15/07/2012,-2.117801035
PRT03,15/08/2012,-12.12558319
PRT03,15/09/2012,-34.42416045
PRT03,15/10/2012,-58.46701396
PRT03,15/11/2012,-57.25887134
PRT03,15/12/2012,-93.25917727
PRT03,15/01/2013,-116.3346956
PRT03,15/02/2013,-65.9101862
PRT03,15/03/2013,-96.31621589
PRT03,15/04/2013,-48.24897905
PRT03,15/05/2013,-56.54940586
PRT03,15/06/2013,-31.19300161
PRT03,15/07/2013,-29.13842218
PRT03,15/08/2013,-34.95058692
PRT03,15/09/2013,-48.05088602
PRT03,15/10/2013,-30.88544714
PRT03,15/11/2013,-55.35921913
PRT03,15/12/2013,-58.43017198
PRT03,15/01/2014,-139.4359311
PRT03,15/02/2014,-232.7327555
PRT03,15/03/2014,-249.2660665
PRT03,15/04/2014,-243.4946927
PRT03,15/05/2014,-235.6584874
PRT03,15/06/2014,-238.2300473
PRT03,15/07/2014,-227.356431
PRT03,15/08/2014,-199.8337597
PRT03,15/09/2014,-208.5815222
PRT03,15/10/2014,-238.6767271
PRT03,15/11/2014,-238.9906947
PRT03,15/12/2014,-206.8601695
PRT03,15/01/2015,-307.8747274
PRT03,15/02/2015,-308.512546
PRT03,15/03/2015,-272.268891
PRT03,15/04/2015,-228.1471399
PRT03,15/05/2015,-182.5462652
PRT03,15/06/2015,-171.6062534
PRT03,15/07/2015,-159.9218525
PRT03,15/08/2015,-162.5030951
PRT03,15/09/2015,-135.8928642
PRT03,15/10/2015,-157.4970496
PRT03,15/11/2015,-160.6191305
PRT03,15/12/2015,-171.4380278
PRT03,15/01/2016,-115.6763262
PRT03,15/02/2016,-90.07841842
PRT03,15/03/2016,-96.94679114
PRT03,15/04/2016,-151.1610478
PRT03,15/05/2016,-161.7876601
PRT03,15/06/2016,-133.2176159
PRT03,15/07/2016,-137.1787558
PRT03,15/08/2016,-138.7944593
PRT03,15/09/2016,-136.5929317
PRT03,15/10/2016,-127.9796516
PRT03,15/11/2016,-122.6988948
PRT03,15/12/2016,-125.437525
PRT03,15/01/2017,-191.5230627
PRT03,15/02/2017,-189.7300869
PRT03,15/03/2017,-223.5508427
PRT03,15/04/2017,-249.844252
PRT03,15/05/2017,-227.4277909
PRT03,15/06/2017,-216.7451194
PRT03,15/07/2017,-216.7656071
PRT03,15/08/2017,-212.9980121
PRT03,15/09/2017,-222.3741976
PRT03,15/10/2017,-232.8533566
PRT03,15/11/2017,-236.5165765
PRT03,15/12/2017,-221.9067745
PRT03,15/01/2018,-244.620265
PRT03,15/02/2018,-254.6508089
PRT03,15/03/2018,-269.7985778
PRT03,15/04/2018,-281.4078123
PRT03,15/05/2018,-286.7996576
PRT03,15/06/2018,-289.037306
PRT03,15/07/2018,-285.9511143
PRT03,15/08/2018,-264.426768
PRT03,15/09/2018,-251.8919751
PRT03,15/10/2018,-219.9695932
PRT03,15/11/2018,-158.8563789
PRT03,15/12/2018,-182.7752844
PRT04,15/01/1985,21.50952874
PRT04,15/02/1985,-1.122659304
PRT04,15/03/1985,27.51593999
PRT04,15/04/1985,45.48149114
PRT04,15/05/1985,28.9570018
PRT04,15/06/1985,0.753872061
PRT04,15/07/1985,-20.57403287
PRT04,15/08/1985,-44.14241109
PRT04,15/09/1985,-55.01678284
PRT04,15/10/1985,-103.8992756
PRT04,15/11/1985,-112.2959192
PRT04,15/12/1985,-149.3555276
PRT04,15/01/1986,-166.5328293
PRT04,15/02/1986,-160.3384303
PRT04,15/03/1986,-126.8743008
PRT04,15/04/1986,-120.6710523
PRT04,15/05/1986,-108.5374883
PRT04,15/06/1986,-104.7782699
PRT04,15/07/1986,-115.8441055
PRT04,15/08/1986,-81.24649081
PRT04,15/09/1986,-60.19304886
PRT04,15/10/1986,-85.86499838
PRT04,15/11/1986,-102.4207093
PRT04,15/12/1986,-63.18823375
PRT04,15/01/1987,-59.99354812
PRT04,15/02/1987,-15.57457521
PRT04,15/03/1987,-48.62548973
PRT04,15/04/1987,-48.68178152
PRT04,15/05/1987,9.659539115
PRT04,15/06/1987,53.65904839
PRT04,15/07/1987,42.90759804
PRT04,15/08/1987,32.30680986
PRT04,15/09/1987,21.00627287
PRT04,15/10/1987,21.28676439
PRT04,15/11/1987,23.27261916
PRT04,15/12/1987,4.164415146
PRT04,15/01/1988,-23.765746
PRT04,15/02/1988,-22.25008248
PRT04,15/03/1988,-3.696664259
PRT04,15/04/1988,0.485865888
PRT04,15/05/1988,29.28403907
PRT04,15/06/1988,49.70557567
PRT04,15/07/1988,22.24388267
PRT04,15/08/1988,-17.49139828
PRT04,15/09/1988,-56.98309113
PRT04,15/10/1988,-73.21013622
PRT04,15/11/1988,-56.53236047
PRT04,15/12/1988,-99.71383805
PRT04,15/01/1989,-43.51684056
PRT04,15/02/1989,-0.398142576
PRT04,15/03/1989,13.47463858
PRT04,15/04/1989,23.00669414
PRT04,15/05/1989,14.09685943
PRT04,15/06/1989,-6.101588811
PRT04,15/07/1989,1.440890717
PRT04,15/08/1989,41.59078869
PRT04,15/09/1989,82.64909327
PRT04,15/10/1989,55.67654152
PRT04,15/11/1989,23.984008
PRT04,15/12/1989,11.93607454
PRT04,15/01/1990,69.5281607
PRT04,15/02/1990,4.748248296
PRT04,15/03/1990,-16.90985287
PRT04,15/04/1990,1.715206092
PRT04,15/05/1990,21.11426278
PRT04,15/06/1990,31.5929968
PRT04,15/07/1990,41.88407373
PRT04,15/08/1990,60.57550021
PRT04,15/09/1990,96.97164214
PRT04,15/10/1990,101.1000377
PRT04,15/11/1990,87.91907917
PRT04,15/12/1990,57.95999576
PRT04,15/01/1991,14.10974387
PRT04,15/02/1991,38.30273145
PRT04,15/03/1991,42.60336093
PRT04,15/04/1991,66.05779322
PRT04,15/05/1991,73.94491818
PRT04,15/06/1991,63.73385209
PRT04,15/07/1991,76.32860748
PRT04,15/08/1991,72.37558897
PRT04,15/09/1991,27.67924065
PRT04,15/10/1991,57.87735036
PRT04,15/11/1991,18.96577263
PRT04,15/12/1991,10.19910855
PRT04,15/01/1992,-3.915947686
PRT04,15/02/1992,-15.49760948
PRT04,15/03/1992,-1.914500686
PRT04,15/04/1992,32.95042015
PRT04,15/05/1992,90.29442918
PRT04,15/06/1992,111.4421395
PRT04,15/07/1992,109.9533743
PRT04,15/08/1992,104.2595596
PRT04,15/09/1992,123.9745349
PRT04,15/10/1992,122.0579348
PRT04,15/11/1992,119.7311993
PRT04,15/12/1992,82.35645264
PRT04,15/01/1993,33.96624136
PRT04,15/02/1993,57.03903233
PRT04,15/03/1993,51.44781362
PRT04,15/04/1993,59.6611312
PRT04,15/05/1993,37.87874583
PRT04,15/06/1993,60.43365268
PRT04,15/07/1993,53.2337112
PRT04,15/08/1993,43.66782831
PRT04,15/09/1993,51.9907969
PRT04,15/10/1993,74.54260044
PRT04,15/11/1993,38.37712092
PRT04,15/12/1993,32.73086745
PRT04,15/01/1994,16.91662321
PRT04,15/02/1994,30.42371443
PRT04,15/03/1994,32.95164731
PRT04,15/04/1994,36.09144171
PRT04,15/05/1994,40.09307945
PRT04,15/06/1994,66.35374194
PRT04,15/07/1994,81.16783665
PRT04,15/08/1994,56.84174885
PRT04,15/09/1994,9.808464053
PRT04,15/10/1994,-16.11490706
PRT04,15/11/1994,6.670457142
PRT04,15/12/1994,6.376771729
PRT04,15/01/1995,57.36799671
PRT04,15/02/1995,122.6958612
PRT04,15/03/1995,120.0008153
PRT04,15/04/1995,121.8863769
PRT04,15/05/1995,91.62213723
PRT04,15/06/1995,53.56397674
PRT04,15/07/1995,62.35236169
PRT04,15/08/1995,42.24482629
PRT04,15/09/1995,5.929514265
PRT04,15/10/1995,64.52773549
PRT04,15/11/1995,84.37045627
PRT04,15/12/1995,40.32615992
PRT04,15/01/1996,62.66134668
PRT04,15/02/1996,66.0969541
PRT04,15/03/1996,91.83578897
PRT04,15/04/1996,90.73977709
PRT04,15/05/1996,65.02624736
PRT04,15/06/1996,50.24159434
PRT04,15/07/1996,32.98025663
PRT04,15/08/1996,17.04298568
PRT04,15/09/1996,43.35832881
PRT04,15/10/1996,59.90779559
PRT04,15/11/1996,91.15077782
PRT04,15/12/1996,107.5618894
PRT04,15/01/1997,157.5066242
PRT04,15/02/1997,196.2619128
PRT04,15/03/1997,150.4507303
PRT04,15/04/1997,107.2648456
PRT04,15/05/1997,73.54256746
PRT04,15/06/1997,131.3193477
PRT04,15/07/1997,138.1583124
PRT04,15/08/1997,126.3706046
PRT04,15/09/1997,100.0921519
PRT04,15/10/1997,130.4932083
PRT04,15/11/1997,174.6843629
PRT04,15/12/1997,226.4847215
PRT04,15/01/1998,173.879425
PRT04,15/02/1998,161.9885086
PRT04,15/03/1998,197.7710662
PRT04,15/04/1998,229.7867033
PRT04,15/05/1998,226.440211
PRT04,15/06/1998,194.5962804
PRT04,15/07/1998,168.6005685
PRT04,15/08/1998,200.9861225
PRT04,15/09/1998,223.8750229
PRT04,15/10/1998,258.9480646
PRT04,15/11/1998,221.084263
PRT04,15/12/1998,193.4815537
PRT04,15/01/1999,205.4652176
PRT04,15/02/1999,198.738003
PRT04,15/03/1999,178.4860266
